strain_code,chroma,sat,bright,clone_mean_area,n_plate,AUC_0,AUC_10,AUC_20,AUC_30,AUC_ratio_10,resilience_30,cu_dose_slope,cu_dose_r2,n_cu,IC50_est
DBVPG_3236,3.526071559433612,0.08291786536285778,0.5977569237811856,4.2104255416310865,2.0,988687.5,42414.0,11340.0,48423.0,0.04289929831215627,0.04897705291105633,,,7,3.6968270836496133
DBVPG_3237,9.850521340719084,0.2473709452261315,0.6373960479133287,4.547242276139171,4.0,2007190.5,2275548.75,2183253.0,1501239.0,1.1336984456632293,0.7479305028595941,-0.00830047192305853,0.32766756757876014,7,
DBVPG_3238,9.313033504001467,0.2549234062169259,0.5957284275577935,4.508091837190309,4.0,1772839.5,1682796.75,925248.75,380541.0,0.9492098692521235,0.2146505648142429,-0.02619861598957118,0.5437995489771605,7,22.52506703717798
DBVPG_3381,11.368180999017785,0.29572842603687766,0.6381513694972152,4.645973385081729,4.0,2447707.5,2961904.5,2621448.75,1856421.75,1.2100728947392612,0.7584328397081759,-0.01080751467293229,0.4376666116956922,7,
DBVPG_3382,12.761091020623587,0.3272793007497119,0.6273174639505608,4.6048589378375295,4.0,2274906.0,2204080.5,2268877.5,2395550.25,0.9688666256979409,1.053032630798811,-0.003199707628847851,0.11962690993280478,7,
DBVPG_3383,13.083143869021862,0.3382161323692968,0.625470168612192,4.490832512963007,4.0,1720452.0,2184244.5,2769282.75,1403168.25,1.2695759602709056,0.8155811670421493,-0.010306202016183328,0.33937559600664446,7,
DBVPG_3384,12.326485970155055,0.3218102566118193,0.626938849469749,4.502334925049786,4.0,1740751.5,1903644.0,1922524.5,5080443.75,1.0935759641740939,2.9185347535245554,-0.012235868283147142,0.45700275858857226,7,
DBVPG_3442,8.92655287715818,0.2425010340828273,0.6127536812390326,4.48926924575802,4.0,1676415.0,2028667.5,1938915.75,983537.25,1.2101224935353119,0.5866907955369046,-0.021197233003502194,0.5778768914748319,7,
DBVPG_3443,11.730765315691999,0.3168102782130385,0.6057307164110781,4.447347993626831,4.0,1578314.25,1916532.0,2028983.25,2134254.75,1.2142905001332909,1.3522368881862405,-0.008449796627639993,0.23928797906888122,7,
DBVPG_3444,8.034067852594932,0.2162549425872392,0.5994583047226673,4.490630834052181,4.0,1781058.75,1828573.5,1356626.25,3663673.5,1.026677811722943,2.0570200168860238,-0.03882589721259271,0.7301815264845715,7,26.0806243623172
DBVPG_3774,6.6288721838776,0.1784110492362489,0.593744754711223,4.441877689432129,4.0,1424458.5,1843906.5,1273533.0,894266.25,1.2944613690044322,0.6277938248113231,-0.009901578585012834,0.20398382242049473,7,
DBVPG_3775,9.845118548652845,0.25858195910750537,0.6024433508812086,4.395728169864644,4.0,1448881.5,1771393.5,1627764.0,992137.5,1.2225937731967729,0.6847609690647579,-0.014772094980748308,0.4085373732166962,7,
DBVPG_3776,10.069437445470266,0.25466446436802115,0.6215686274509804,4.498488026775314,4.0,1708436.25,2012031.0,1810061.25,1362650.25,1.1777032944600654,0.7976008762398948,-0.011279654887241187,0.41336656837936564,7,
DBVPG_3777,10.574155029225851,0.2684361296461219,0.6061999313344014,4.516295685620022,4.0,1780260.0,2042365.5,1961476.5,1379806.5,1.1472287755721073,0.775058980148967,-0.010327513424037591,0.3934896893465389,7,
DBVPG_3778,10.059279828156702,0.25659923531649403,0.611676966506447,4.514753562127323,4.0,1888667.25,2119972.0,1956829.5,1048721.25,1.122469826275645,0.5552705221102341,-0.008515427505462433,0.27683023798448786,7,
DBVPG_3780,11.14597669926422,0.273840313169906,0.6428053711757076,4.43833068742743,4.0,1610166.0,1389672.75,1310481.0,3167943.75,0.8630617899024076,1.9674640689220864,-0.01249259253035046,0.5104123537026103,7,
DBVPG_3854,8.116448665072275,0.2260556035459947,0.5762216754406042,4.34249670198227,4.0,1217724.75,1446958.0,1355309.25,873852.0,1.1882471798327168,0.7176104452176076,-0.0137135705658968,0.46654918173846677,7,
DBVPG_3855,8.415078737284912,0.2326014539676584,0.5974431601434348,4.462560827800971,4.0,1539022.5,1446403.5,765979.5,283256.25,0.9398195932808,0.18404945346802923,-0.07146497874460526,0.91018740444412,7,17.42039268745477
DBVPG_3856,8.268016664142161,0.23355580400031462,0.58735599298085,4.50021760099857,4.0,1645724.25,2059159.5,1169334.0,1594464.75,1.2512178148921365,0.968852922960818,-0.08324362949020081,0.6874027483171234,7,22.214420005088915
DBVPG_3857,13.23580014021672,0.3719263700080228,0.6808661402304113,4.782176005829998,4.0,3689508.75,5494937.25,2710848.75,882582.75,1.489341162288882,0.23921416367422899,-0.06459642077097065,0.75604100747652,7,20.038228573217303
DBVPG_3858,11.847455837241341,0.30735529675825624,0.6274614709697108,4.564196903059306,4.0,1985937.75,2162499.0,2298201.75,1695802.5,1.0889057323171383,0.8539051639458488,-0.009661112769049789,0.47819219121862494,7,
DBVPG_3983,8.373724890993525,0.23346534193321836,0.5770885786221103,4.374821638471994,4.0,1304037.0,1409843.0,1137689.25,1036129.0,1.0811372683443798,0.7945549091015055,-0.008538509224959068,0.6346492225746776,7,
DBVPG_3984,8.745465241972322,0.24851307248350288,0.5700494010833905,4.558010679520725,4.0,1760310.0,1309972.5,1353491.25,748384.5,0.7441714811595684,0.42514358266441704,-0.025645227282378603,0.7008959978047928,7,28.024443297448755
DBVPG_4201,10.757490776484898,0.2641836119042691,0.6393644617380025,4.513593781243453,4.0,1817922.75,2166390.0,1887377.25,1335539.25,1.1916843001167128,0.7346512661222816,-0.013213639824805654,0.4118022116524716,7,
DBVPG_4202,9.19369967227025,0.2343292780729624,0.5908226520180057,4.778206438467383,4.0,3560484.75,2011151.0,1388984.0,680557.0,0.5648531425390882,0.1911416696841631,-0.03321798115188761,0.9284139624495735,7,14.017624257354008
DBVPG_4203,10.45453552484432,0.2603244959112528,0.6180609597924773,4.464405705900938,4.0,1575336.0,1867693.5,1562359.5,1251242.25,1.1855842182239218,0.7942700795258916,-0.009497339806170249,0.47927156419269845,7,
DBVPG_4304,10.664866203024852,0.2671866735575591,0.6258783474479286,4.497941591473389,4.0,1755451.5,2550069.0,2229267.75,1610194.5,1.4526570514765005,0.9172537663387453,-0.00876013824601947,0.23135216935927663,7,
DBVPG_4376,8.865953572848628,0.2496398531520067,0.5958896009765774,4.553629715428719,4.0,1937427.0,2269051.5,1032987.75,315091.5,1.1711674814070414,0.16263399859710842,-0.06746352076025454,0.8337044686957956,7,19.835393574092045
DBVPG_4377,8.760644225999863,0.2208454431818684,0.5789005874723431,4.351866333168273,4.0,1190329.5,1645057.5,1707321.0,1001795.25,1.382018592330947,0.8416117133953246,-0.007635824339284828,0.10755967256209631,7,
