strain_id,species,copper_mm,n_wells,sd_log10_asat,median_asat
105.0,Rhodotorula toruloides,15.0,4,1.0610454067490362,21658.225000000002
105.0,Rhodotorula toruloides,20.0,4,0.7575082418892553,13458.25
105.0,Rhodotorula toruloides,25.0,4,0.5741029264554627,7051.9
105.0,Rhodotorula toruloides,30.0,4,0.9811444234960549,5680.6249999999945
106.0,Rhodotorula mucilaginosa,0.0,4,0.028037246710921383,33289.675
106.0,Rhodotorula mucilaginosa,5.0,4,0.07464542063030694,35791.850000000006
106.0,Rhodotorula mucilaginosa,10.0,4,0.059544556806771155,32712.0
106.0,Rhodotorula mucilaginosa,15.0,4,0.0702604047910176,29684.475
106.0,Rhodotorula mucilaginosa,20.0,4,0.15163181352650976,26202.35
106.0,Rhodotorula mucilaginosa,25.0,4,0.21726445884905052,15952.875
106.0,Rhodotorula mucilaginosa,30.0,4,0.28817113538270844,8882.474999999999
107.0,Rhodotorula mucilaginosa,0.0,4,0.07186617609617821,42137.0
107.0,Rhodotorula mucilaginosa,5.0,4,0.03567017480233561,53060.725000000006
107.0,Rhodotorula mucilaginosa,10.0,4,0.043112703666251966,44334.24999999999
107.0,Rhodotorula mucilaginosa,15.0,4,0.028559806541406763,43440.350000000006
107.0,Rhodotorula mucilaginosa,20.0,4,0.04680798797393046,40709.575
107.0,Rhodotorula mucilaginosa,25.0,4,0.033961288500273606,36627.95
107.0,Rhodotorula mucilaginosa,30.0,4,0.07165321534481717,29146.575000000004
108.0,Rhodotorula mucilaginosa,0.0,4,0.08521223397359716,36942.575000000004
108.0,Rhodotorula mucilaginosa,5.0,4,0.07843381829347813,38973.675
108.0,Rhodotorula mucilaginosa,10.0,4,0.10223950436093496,35531.75
108.0,Rhodotorula mucilaginosa,15.0,4,0.13376093744571305,32905.525
108.0,Rhodotorula mucilaginosa,20.0,4,0.09327782975637978,31851.950000000004
108.0,Rhodotorula mucilaginosa,25.0,4,0.14256963884881468,21037.65
108.0,Rhodotorula mucilaginosa,30.0,4,0.18460497401578504,12041.150000000001
109.0,Rhodotorula mucilaginosa,0.0,4,0.09019044878042562,30899.750000000004
109.0,Rhodotorula mucilaginosa,5.0,4,0.08649273447419548,39953.675
109.0,Rhodotorula mucilaginosa,10.0,4,0.10371725479123142,36670.774999999994
109.0,Rhodotorula mucilaginosa,15.0,4,0.07609974022583436,36246.625
109.0,Rhodotorula mucilaginosa,20.0,4,0.05209190238054236,33264.850000000006
109.0,Rhodotorula mucilaginosa,25.0,4,0.1955010316219505,36194.55
109.0,Rhodotorula mucilaginosa,30.0,4,0.19081331713377087,24869.95
110.0,Rhodotorula sp. clade I,0.0,4,0.9185478128676594,5610.525000000001
110.0,Rhodotorula sp. clade I,5.0,4,1.3716822614886643,6556.225
110.0,Rhodotorula sp. clade I,10.0,4,0.8334932912388652,4590.75
110.0,Rhodotorula sp. clade I,15.0,4,1.4018807513744922,2811.175
110.0,Rhodotorula sp. clade I,20.0,3,0.85499166809513,1199.4500000000003
110.0,Rhodotorula sp. clade I,25.0,4,1.00395084483763,1456.3250000000003
110.0,Rhodotorula sp. clade I,30.0,4,0.2501242085391071,4040.0750000000025
111.0,Rhodotorula diobovata,0.0,4,0.13278947253780768,23839.1
111.0,Rhodotorula diobovata,5.0,4,0.1299720637813537,29796.300000000003
111.0,Rhodotorula diobovata,10.0,4,0.14485204527284293,25908.099999999995
111.0,Rhodotorula diobovata,15.0,4,0.1872950618836861,21582.775
111.0,Rhodotorula diobovata,20.0,4,0.2118766658265051,19062.1
111.0,Rhodotorula diobovata,25.0,4,0.3939956428545304,7778.775000000001
111.0,Rhodotorula diobovata,30.0,4,1.1195913055454456,1993.6125000000002
112.0,Rhodotorula sp. clade I,0.0,3,1.8656698666718885,1600.5500000000002
112.0,Rhodotorula sp. clade I,10.0,4,1.4014112233695937,103.52499999999999
112.0,Rhodotorula sp. clade I,15.0,3,1.4223868695211916,532.0
112.0,Rhodotorula sp. clade I,20.0,4,1.2089243730251251,575.0
112.0,Rhodotorula sp. clade I,25.0,4,0.8962660621561843,662.825
112.0,Rhodotorula sp. clade I,30.0,3,1.3699132540213723,882.9499999999997
113.0,Rhodotorula mucilaginosa,0.0,4,0.34775070871642577,39917.350000000006
113.0,Rhodotorula mucilaginosa,5.0,4,0.12351429139387775,41816.7
113.0,Rhodotorula mucilaginosa,10.0,4,0.0738952998000134,37515.72499999999
113.0,Rhodotorula mucilaginosa,15.0,4,0.04727257283568868,35577.275
113.0,Rhodotorula mucilaginosa,20.0,4,0.05020786170958003,35343.075
113.0,Rhodotorula mucilaginosa,25.0,4,0.09109298846948473,30136.849999999995
113.0,Rhodotorula mucilaginosa,30.0,4,0.2457981552021224,24711.925000000003
114.0,Rhodotorula toruloides,0.0,4,0.8969992359485768,25809.125
114.0,Rhodotorula toruloides,5.0,4,1.302000507850002,27125.300000000003
114.0,Rhodotorula toruloides,10.0,4,1.1843869792269108,22609.8
114.0,Rhodotorula toruloides,15.0,4,0.857665079258331,20154.0
114.0,Rhodotorula toruloides,20.0,4,0.48517567986345744,18264.675000000003
114.0,Rhodotorula toruloides,25.0,4,0.6599755748545555,6302.4
114.0,Rhodotorula toruloides,30.0,4,1.5783333930081433,9142.35
115.0,Rhodotorula mucilaginosa,0.0,3,0.06851129544631038,36859.8
115.0,Rhodotorula mucilaginosa,5.0,3,0.06127519208786226,41543.0
115.0,Rhodotorula mucilaginosa,10.0,3,0.09722016907010789,40923.29999999998
115.0,Rhodotorula mucilaginosa,15.0,3,0.07064719185241468,36761.75
115.0,Rhodotorula mucilaginosa,20.0,3,0.03407852682869894,36300.6
115.0,Rhodotorula mucilaginosa,25.0,4,1.7385850613194054,30764.949999999997
115.0,Rhodotorula mucilaginosa,30.0,4,1.2121106343934234,24467.800000000003
116.0,Rhodotorula mucilaginosa,0.0,4,0.12223796766553308,32148.025
116.0,Rhodotorula mucilaginosa,5.0,4,0.09985692211790291,37603.524999999994
116.0,Rhodotorula mucilaginosa,10.0,4,0.09999004998453252,30171.84999999999
116.0,Rhodotorula mucilaginosa,15.0,4,0.15874232626456927,24918.1
116.0,Rhodotorula mucilaginosa,20.0,4,0.21149199829772972,15635.699999999999
116.0,Rhodotorula mucilaginosa,25.0,4,0.3721024821912854,6577.4
116.0,Rhodotorula mucilaginosa,30.0,4,1.1144651012971,6095.499999999999
117.0,Rhodotorula mucilaginosa,0.0,4,0.1051319678008074,32264.425000000003
117.0,Rhodotorula mucilaginosa,5.0,4,0.045000830227173355,41972.725000000006
117.0,Rhodotorula mucilaginosa,10.0,4,0.0651144445121016,35055.15
117.0,Rhodotorula mucilaginosa,15.0,4,0.04917085977983571,33784.175
117.0,Rhodotorula mucilaginosa,20.0,4,0.07150266323416435,27951.074999999997
117.0,Rhodotorula mucilaginosa,25.0,4,0.12133559525327074,21112.625
117.0,Rhodotorula mucilaginosa,30.0,4,0.17945894275848392,14141.075
118.0,Rhodotorula taiwanensis,0.0,4,0.00951319378100438,28882.675000000003
118.0,Rhodotorula taiwanensis,5.0,4,0.08318837354690745,28462.175000000003
118.0,Rhodotorula taiwanensis,10.0,4,0.09595664633524831,19917.374999999996
118.0,Rhodotorula taiwanensis,15.0,4,0.1416272869116817,14620.975000000002
118.0,Rhodotorula taiwanensis,20.0,4,0.5604637727184713,8972.575
118.0,Rhodotorula taiwanensis,25.0,4,0.6929868838793226,6530.875
118.0,Rhodotorula taiwanensis,30.0,4,0.39984174282404283,849.7499999999997
119.0,Rhodotorula sp. clade I,0.0,4,0.11118394442940596,45231.275
119.0,Rhodotorula sp. clade I,5.0,4,0.07620565849015591,49050.175
119.0,Rhodotorula sp. clade I,10.0,4,0.06840488360902248,41793.299999999996
119.0,Rhodotorula sp. clade I,15.0,4,0.04186098165775189,33271.75
119.0,Rhodotorula sp. clade I,20.0,4,0.12698436585718761,25912.699999999997
119.0,Rhodotorula sp. clade I,25.0,4,0.1597772083365254,19602.65
119.0,Rhodotorula sp. clade I,30.0,4,0.3450226693359437,11633.55
120.0,Rhodotorula diobovata,0.0,4,0.7274476283622303,27294.800000000003
120.0,Rhodotorula diobovata,5.0,4,1.0056194946752688,28571.550000000003
120.0,Rhodotorula diobovata,10.0,4,1.545788549675926,18524.75
120.0,Rhodotorula diobovata,15.0,4,0.8242405516534471,12915.925000000001
120.0,Rhodotorula diobovata,20.0,4,0.5449437453512436,18544.112499999996
120.0,Rhodotorula diobovata,25.0,4,0.8190678501669398,7516.525000000001
120.0,Rhodotorula diobovata,30.0,4,0.805502071736367,2964.3
121.0,Rhodotorula paludigena,0.0,3,1.1758904117071778,1131.2500000000002
121.0,Rhodotorula paludigena,5.0,3,1.0660317248875912,998.2500000000001
121.0,Rhodotorula paludigena,10.0,3,1.1307306663860783,644.5
121.0,Rhodotorula paludigena,15.0,3,0.910601938015387,752.6
121.0,Rhodotorula paludigena,20.0,3,0.8325275488243401,835.0
121.0,Rhodotorula paludigena,25.0,4,0.8978375055791343,1140.9625
121.0,Rhodotorula paludigena,30.0,4,0.9988048003250735,3452.0999999999995
122.0,Rhodotorula sp. clade I,0.0,2,2.245048912463992,18714.525
122.0,Rhodotorula sp. clade I,20.0,3,1.421887614590515,147.0
122.0,Rhodotorula sp. clade I,25.0,4,1.3646493963105257,1338.7875
122.0,Rhodotorula sp. clade I,30.0,3,0.9202663693665734,1308.2749999999999
123.0,Rhodotorula sp. clade I,0.0,4,0.2862494132189435,14397.825
123.0,Rhodotorula sp. clade I,5.0,4,0.8541512667569253,9265.9
123.0,Rhodotorula sp. clade I,10.0,4,1.2356308794569002,4465.775
123.0,Rhodotorula sp. clade I,15.0,4,0.9366978212367197,2821.1250000000005
123.0,Rhodotorula sp. clade I,20.0,4,0.8081903215560822,1551.35
123.0,Rhodotorula sp. clade I,25.0,4,1.308960772797201,686.9749999999985
123.0,Rhodotorula sp. clade I,30.0,4,1.0330305324633318,2364.0249999999996
124.0,Rhodotorula mucilaginosa,0.0,4,0.044015233846382305,32150.175000000003
124.0,Rhodotorula mucilaginosa,5.0,4,0.097195760590151,44423.225000000006
124.0,Rhodotorula mucilaginosa,10.0,4,0.08021347883376481,35372.12499999999
124.0,Rhodotorula mucilaginosa,15.0,4,0.0298354175641017,32893.700000000004
124.0,Rhodotorula mucilaginosa,20.0,4,0.22608976516601648,28929.525
124.0,Rhodotorula mucilaginosa,25.0,4,0.377678803420029,22094.5
124.0,Rhodotorula mucilaginosa,30.0,4,0.4038949450112344,4126.15
125.0,Rhodotorula mucilaginosa,0.0,4,0.10572243834526567,39808.225000000006
125.0,Rhodotorula mucilaginosa,5.0,4,0.052400868409731814,48074.65
125.0,Rhodotorula mucilaginosa,10.0,4,0.05001106126145044,42213.325
125.0,Rhodotorula mucilaginosa,15.0,4,0.03751177937564339,40795.075000000004
125.0,Rhodotorula mucilaginosa,20.0,4,0.05025605228111981,38743.24999999994
125.0,Rhodotorula mucilaginosa,25.0,4,0.13264473856578007,27853.725000000002
125.0,Rhodotorula mucilaginosa,30.0,4,0.5306341172322833,12734.7
126.0,Rhodotorula mucilaginosa,0.0,4,0.056005180270827286,39169.100000000006
126.0,Rhodotorula mucilaginosa,5.0,4,0.02012925466893181,49153.275
126.0,Rhodotorula mucilaginosa,10.0,4,0.030994361317876237,45001.675
126.0,Rhodotorula mucilaginosa,15.0,4,0.021542089523989578,41074.75
126.0,Rhodotorula mucilaginosa,20.0,4,0.08843367714146971,38433.675
126.0,Rhodotorula mucilaginosa,25.0,4,0.13225079116679536,34376.600000000006
126.0,Rhodotorula mucilaginosa,30.0,4,0.3480227981057371,27553.125
127.0,Rhodotorula mucilaginosa,0.0,4,0.08350231032967977,34757.375
127.0,Rhodotorula mucilaginosa,5.0,4,0.041056662714889364,43502.975000000006
127.0,Rhodotorula mucilaginosa,10.0,4,0.05191396119852595,38052.92499999999
127.0,Rhodotorula mucilaginosa,15.0,4,0.06644348308542339,34274.0
127.0,Rhodotorula mucilaginosa,20.0,4,0.048882470276613514,30509.862499999992
127.0,Rhodotorula mucilaginosa,25.0,4,0.1742972691880244,22598.425000000003
127.0,Rhodotorula mucilaginosa,30.0,4,0.3097369946585835,16192.975000000064
128.0,Rhodotorula graminis,0.0,2,0.6308071770232337,21779.625000000004
128.0,Rhodotorula graminis,5.0,2,0.3083050096853762,24303.800000000003
128.0,Rhodotorula graminis,10.0,2,0.5570526578248868,19144.825
128.0,Rhodotorula graminis,15.0,2,2.4806757430802,19341.55
128.0,Rhodotorula graminis,20.0,4,1.0934090449826177,540.55
128.0,Rhodotorula graminis,25.0,4,1.317761560031303,112.05
128.0,Rhodotorula graminis,30.0,4,1.0734207445875632,9088.025
129.0,Rhodotorula mucilaginosa,0.0,4,0.11425168630296557,32700.675000000003
129.0,Rhodotorula mucilaginosa,5.0,4,0.02773826078250609,48364.575
129.0,Rhodotorula mucilaginosa,10.0,4,0.13182345780729113,39569.075
129.0,Rhodotorula mucilaginosa,15.0,4,0.297501560295511,38510.175
129.0,Rhodotorula mucilaginosa,20.0,4,0.5356066105731472,34979.35
129.0,Rhodotorula mucilaginosa,25.0,4,0.5836087267004983,28123.549999999996
129.0,Rhodotorula mucilaginosa,30.0,4,0.5341926009257006,17718.65
130.0,Rhodotorula mucilaginosa,0.0,4,0.2761539300723916,34067.3
130.0,Rhodotorula mucilaginosa,5.0,4,0.06454389918521082,43463.95
130.0,Rhodotorula mucilaginosa,10.0,4,0.06763314501429843,41116.2
130.0,Rhodotorula mucilaginosa,15.0,4,0.06379519010933733,40837.15
130.0,Rhodotorula mucilaginosa,20.0,4,0.22636972931180943,42613.15000000001
130.0,Rhodotorula mucilaginosa,25.0,4,0.050707240247139594,39440.45
130.0,Rhodotorula mucilaginosa,30.0,4,0.06661857281376109,36748.700000000004
131.0,Rhodotorula mucilaginosa,0.0,4,0.17863199115903836,25898.450000000004
131.0,Rhodotorula mucilaginosa,5.0,4,0.09764453268802065,41245.025
131.0,Rhodotorula mucilaginosa,10.0,4,0.13098816647162545,37921.65
131.0,Rhodotorula mucilaginosa,15.0,4,0.11871155256452749,38572.25
131.0,Rhodotorula mucilaginosa,20.0,4,0.08910285716022517,34014.125
131.0,Rhodotorula mucilaginosa,25.0,4,0.09917531764919196,26530.125
131.0,Rhodotorula mucilaginosa,30.0,4,0.15362845454669177,22351.575
133.0,Rhodotorula mucilaginosa,0.0,4,0.08342623611623698,32618.025
133.0,Rhodotorula mucilaginosa,5.0,4,0.01251939436179788,40490.95
133.0,Rhodotorula mucilaginosa,10.0,4,0.0458350863276598,38086.049999999996
133.0,Rhodotorula mucilaginosa,15.0,4,0.043630985719131966,37792.675
133.0,Rhodotorula mucilaginosa,20.0,4,0.08146897006874171,37973.100000000006
133.0,Rhodotorula mucilaginosa,25.0,4,0.06331169197417319,32516.85
133.0,Rhodotorula mucilaginosa,30.0,4,0.10233395962959088,30599.775
134.0,Rhodotorula mucilaginosa,0.0,4,0.08317324769572386,35967.075
134.0,Rhodotorula mucilaginosa,5.0,4,0.10169106410754936,47999.275
134.0,Rhodotorula mucilaginosa,10.0,4,0.073470646504378,40503.29999999999
134.0,Rhodotorula mucilaginosa,15.0,4,0.093141445676186,38371.425
134.0,Rhodotorula mucilaginosa,20.0,4,0.1863011362229286,36810.84999999999
134.0,Rhodotorula mucilaginosa,25.0,4,0.38088474001952527,32679.375
134.0,Rhodotorula mucilaginosa,30.0,4,0.8889244331961087,26652.600000000002
135.0,Rhodotorula mucilaginosa,0.0,4,0.03891053732384657,29239.300000000003
135.0,Rhodotorula mucilaginosa,5.0,4,0.08335980229850937,44353.90000000001
135.0,Rhodotorula mucilaginosa,10.0,4,0.0631659592738292,47448.44999999999
135.0,Rhodotorula mucilaginosa,15.0,4,0.054839573987462045,40361.625
135.0,Rhodotorula mucilaginosa,20.0,4,0.038380358459037485,37947.6
135.0,Rhodotorula mucilaginosa,25.0,4,0.09927792658743118,31213.15
135.0,Rhodotorula mucilaginosa,30.0,4,0.1484458885603296,18355.575
136.0,Rhodotorula sphaerocarpa,0.0,4,0.6616211521327929,10020.525000000007
136.0,Rhodotorula sphaerocarpa,5.0,4,0.89173424225132,13042.050000000001
136.0,Rhodotorula sphaerocarpa,10.0,4,0.769830194981997,12056.149999999996
136.0,Rhodotorula sphaerocarpa,15.0,4,0.6980329150216648,16381.724999999999
136.0,Rhodotorula sphaerocarpa,20.0,4,0.5826568392867882,14159.549999999997
136.0,Rhodotorula sphaerocarpa,25.0,4,0.991982335847002,13114.1
136.0,Rhodotorula sphaerocarpa,30.0,3,0.5020850804307823,4608.05
137.0,Rhodotorula taiwanensis,0.0,4,0.06388014867022022,28397.225000000002
137.0,Rhodotorula taiwanensis,5.0,4,0.12101852377402755,35727.15
137.0,Rhodotorula taiwanensis,10.0,4,0.2619801337694478,33353.275
137.0,Rhodotorula taiwanensis,15.0,4,0.31646495818434717,31382.350000000002
137.0,Rhodotorula taiwanensis,20.0,4,0.45450341777468656,29907.75
137.0,Rhodotorula taiwanensis,25.0,4,0.560161620155317,21840.5
137.0,Rhodotorula taiwanensis,30.0,4,0.86024876614902,13685.050000000001
138.0,Rhodotorula paludigena,0.0,2,0.7134529081861052,12607.1
138.0,Rhodotorula paludigena,5.0,2,1.0448019929150707,16120.725
138.0,Rhodotorula paludigena,15.0,2,1.0456954327816173,15247.400000000001
138.0,Rhodotorula paludigena,20.0,3,1.046711822272165,817.525
138.0,Rhodotorula paludigena,25.0,4,1.2685830440936745,117.55
138.0,Rhodotorula paludigena,30.0,4,1.152062152306647,441.99999999999994
139.0,Rhodotorula sp. clade I,0.0,4,0.3661029627532852,33510.75
139.0,Rhodotorula sp. clade I,5.0,4,1.545036465182988,41438.90000000001
139.0,Rhodotorula sp. clade I,10.0,4,0.1682287900809461,37779.72499999999
139.0,Rhodotorula sp. clade I,15.0,4,0.857529677862858,37969.625
139.0,Rhodotorula sp. clade I,20.0,4,1.4304979835413207,32211.700000000004
139.0,Rhodotorula sp. clade I,25.0,4,1.2446911688481725,23516.050000000003
139.0,Rhodotorula sp. clade I,30.0,4,1.1006807210879563,14784.875
140.0,Rhodotorula sp. clade I,0.0,3,0.923311626815664,12320.900000000001
140.0,Rhodotorula sp. clade I,5.0,3,0.7165132954751959,11279.7
140.0,Rhodotorula sp. clade I,10.0,4,1.3270892477828116,2962.4749999999995
140.0,Rhodotorula sp. clade I,15.0,3,1.1819637730482095,997.5
140.0,Rhodotorula sp. clade I,20.0,4,1.133723489689353,1618.7750000000003
140.0,Rhodotorula sp. clade I,25.0,4,0.740503540072507,5727.399999999999
140.0,Rhodotorula sp. clade I,30.0,4,1.2189184680423788,9908.225
141.0,Rhodotorula toruloides,0.0,4,1.317861459616297,42000.2
141.0,Rhodotorula toruloides,5.0,4,1.4932007875674136,40322.825000000004
141.0,Rhodotorula toruloides,10.0,4,1.2879250817917085,32888.524999999994
141.0,Rhodotorula toruloides,15.0,4,1.6310372332468552,28371.475
141.0,Rhodotorula toruloides,20.0,4,0.7559211332507855,25303.049999999996
141.0,Rhodotorula toruloides,25.0,4,0.22705471615066292,28928.25
141.0,Rhodotorula toruloides,30.0,4,0.47319666822086964,7710.4
142.0,Rhodotorula mucilaginosa,0.0,4,0.11819780112462515,39068.325000000004
142.0,Rhodotorula mucilaginosa,5.0,4,0.03950559483747923,44908.8
142.0,Rhodotorula mucilaginosa,10.0,4,0.04607779189925,44511.92499999999
142.0,Rhodotorula mucilaginosa,15.0,4,0.050568469881515525,42141.925
142.0,Rhodotorula mucilaginosa,20.0,4,0.035147232756635276,42607.1
142.0,Rhodotorula mucilaginosa,25.0,4,0.06097839676063196,40328.9
142.0,Rhodotorula mucilaginosa,30.0,4,0.06762317371665272,34921.075
143.0,Rhodotorula mucilaginosa,0.0,4,0.08241597265084004,35961.700000000004
143.0,Rhodotorula mucilaginosa,5.0,4,0.05810035404502395,46079.825
143.0,Rhodotorula mucilaginosa,10.0,4,0.08588354053425411,42658.94999999998
143.0,Rhodotorula mucilaginosa,15.0,4,0.09259330868270403,38258.049999999996
143.0,Rhodotorula mucilaginosa,20.0,4,0.06377618098007062,34481.049999999996
143.0,Rhodotorula mucilaginosa,25.0,4,0.07888753531678604,27421.675000000003
143.0,Rhodotorula mucilaginosa,30.0,4,0.10993713541190003,23346.625
144.0,Rhodotorula mucilaginosa,0.0,4,0.08912374584999329,33374.375
144.0,Rhodotorula mucilaginosa,5.0,4,0.07419103379521333,45096.65
144.0,Rhodotorula mucilaginosa,10.0,4,0.0661501929651459,35388.524999999994
144.0,Rhodotorula mucilaginosa,15.0,4,0.06919323154541923,36786.625
144.0,Rhodotorula mucilaginosa,20.0,4,0.05628915018849329,36042.675
144.0,Rhodotorula mucilaginosa,25.0,4,0.0862190107675028,32815.100000000006
144.0,Rhodotorula mucilaginosa,30.0,4,0.07376661513912,28833.300000000003
145.0,Rhodotorula mucilaginosa,0.0,4,0.08994825680463525,39539.875
145.0,Rhodotorula mucilaginosa,5.0,4,0.053139223022307384,53230.425
145.0,Rhodotorula mucilaginosa,10.0,4,0.02412739502683963,44686.325000000004
145.0,Rhodotorula mucilaginosa,15.0,4,0.0547283583846572,42890.425
145.0,Rhodotorula mucilaginosa,20.0,4,0.09942320564521018,41889.0
145.0,Rhodotorula mucilaginosa,25.0,4,0.11264295180119896,34731.575
145.0,Rhodotorula mucilaginosa,30.0,4,0.28101403021508353,15710.650000000001
146.0,Rhodotorula mucilaginosa,0.0,4,0.05346117035219633,28717.4
146.0,Rhodotorula mucilaginosa,5.0,4,0.044847097122843606,41308.375
146.0,Rhodotorula mucilaginosa,10.0,4,0.08216028250309536,32966.125
146.0,Rhodotorula mucilaginosa,15.0,4,0.034499375039085185,33502.475000000006
146.0,Rhodotorula mucilaginosa,20.0,4,0.03708907346488426,32921.975
146.0,Rhodotorula mucilaginosa,25.0,4,0.09990282619183796,29781.05
146.0,Rhodotorula mucilaginosa,30.0,4,0.09262412862519726,24587.725
147.0,Rhodotorula paludigena,0.0,2,2.046573515379065,21252.7
147.0,Rhodotorula paludigena,5.0,2,2.3821864891641984,19884.975000000002
147.0,Rhodotorula paludigena,10.0,2,2.041233999848609,16219.6
147.0,Rhodotorula paludigena,15.0,2,2.658693245119295,14387.175000000001
147.0,Rhodotorula paludigena,20.0,4,1.2692504618951435,182.2875
147.0,Rhodotorula paludigena,25.0,4,0.9386705095472829,700.325
147.0,Rhodotorula paludigena,30.0,3,0.8187823769198727,331.2
148.0,Rhodotorula mucilaginosa,0.0,4,0.1211472719670155,35639.025000000016
148.0,Rhodotorula mucilaginosa,5.0,4,0.08400136733235418,41326.425
148.0,Rhodotorula mucilaginosa,10.0,4,0.08627889035277034,37691.325
148.0,Rhodotorula mucilaginosa,15.0,4,0.12145452532189102,37606.45
148.0,Rhodotorula mucilaginosa,20.0,4,0.09070124189880274,34750.04999999999
148.0,Rhodotorula mucilaginosa,25.0,4,0.16662080039463842,36000.175
148.0,Rhodotorula mucilaginosa,30.0,4,0.25537631127372074,25984.65
149.0,Rhodotorula sphaerocarpa,0.0,4,0.9068217747495179,13564.675000000001
149.0,Rhodotorula sphaerocarpa,5.0,4,1.0131395971726656,15796.175000000001
149.0,Rhodotorula sphaerocarpa,10.0,4,0.973617383275838,15790.7
149.0,Rhodotorula sphaerocarpa,15.0,4,0.8493550165656679,14031.325
149.0,Rhodotorula sphaerocarpa,20.0,4,0.8112013471905419,25038.874999999996
149.0,Rhodotorula sphaerocarpa,25.0,4,0.9605320256076914,18118.399999999998
149.0,Rhodotorula sphaerocarpa,30.0,4,1.4296537559878568,4245.299999999999
150.0,Rhodotorula mucilaginosa,0.0,4,0.12037711614896984,34627.525
150.0,Rhodotorula mucilaginosa,5.0,4,0.036022620486906465,43608.77500000001
150.0,Rhodotorula mucilaginosa,10.0,4,0.026279143499431713,38748.549999999996
150.0,Rhodotorula mucilaginosa,15.0,4,0.06908582705287498,38913.925
150.0,Rhodotorula mucilaginosa,20.0,4,0.08361837057995013,30870.399999999998
150.0,Rhodotorula mucilaginosa,25.0,4,0.12238419977905139,28504.225000000002
150.0,Rhodotorula mucilaginosa,30.0,4,0.16998492457128325,20437.65
151.0,Rhodotorula mucilaginosa,0.0,4,0.06579313677571946,38913.15
151.0,Rhodotorula mucilaginosa,5.0,4,0.04367050294870534,48914.75
151.0,Rhodotorula mucilaginosa,10.0,4,0.07606024380332387,41889.375
151.0,Rhodotorula mucilaginosa,15.0,4,0.04864596188316469,41974.25
151.0,Rhodotorula mucilaginosa,20.0,4,0.01433073396747272,38492.975000000006
151.0,Rhodotorula mucilaginosa,25.0,4,0.06135481008072077,32425.75
151.0,Rhodotorula mucilaginosa,30.0,4,0.19597244069720915,24361.375
152.0,Rhodotorula mucilaginosa,0.0,4,0.10804979517294186,28837.350000000002
152.0,Rhodotorula mucilaginosa,5.0,4,0.16285383609985307,41062.0
152.0,Rhodotorula mucilaginosa,10.0,4,0.08679061642874512,37446.024999999994
152.0,Rhodotorula mucilaginosa,15.0,4,0.0852426142149657,32004.0
152.0,Rhodotorula mucilaginosa,20.0,4,0.11667786832065463,29796.249999999993
152.0,Rhodotorula mucilaginosa,25.0,4,0.18117379330632596,26325.575000000004
152.0,Rhodotorula mucilaginosa,30.0,4,0.09909964281800086,27030.700000000175
153.0,Rhodotorula mucilaginosa,0.0,4,0.19496996637467023,53665.600000000006
153.0,Rhodotorula mucilaginosa,5.0,4,0.05708309862361373,49113.325
153.0,Rhodotorula mucilaginosa,10.0,4,0.08791243325498214,42229.850000000006
153.0,Rhodotorula mucilaginosa,15.0,4,0.05296546334376442,37089.2
153.0,Rhodotorula mucilaginosa,20.0,4,0.06788694696711572,29692.299999999996
153.0,Rhodotorula mucilaginosa,25.0,4,0.03466543259248912,20274.574999999997
153.0,Rhodotorula mucilaginosa,30.0,4,0.0928736651822314,9779.375
155.0,Rhodotorula taiwanensis,0.0,4,0.1736559972657162,31243.350000000002
155.0,Rhodotorula taiwanensis,5.0,4,0.2483804464308417,45128.90000000001
155.0,Rhodotorula taiwanensis,10.0,4,0.3982068462101658,34886.24999999999
155.0,Rhodotorula taiwanensis,15.0,4,0.40600199183704283,23773.424999999996
155.0,Rhodotorula taiwanensis,20.0,4,0.2854989355876026,17373.375
155.0,Rhodotorula taiwanensis,25.0,4,0.6625390317578789,6722.025
155.0,Rhodotorula taiwanensis,30.0,4,0.7135114849557437,5069.549999999998
156.0,Rhodotorula paludigena,0.0,4,0.10098769965519319,32016.95
156.0,Rhodotorula paludigena,5.0,4,0.035575142340806436,40955.775
156.0,Rhodotorula paludigena,10.0,4,0.04803163518829411,41229.149999999994
156.0,Rhodotorula paludigena,15.0,4,0.057485698365124335,39980.925
156.0,Rhodotorula paludigena,20.0,4,0.08640427875998914,33210.525
156.0,Rhodotorula paludigena,25.0,4,0.16733455912557912,28048.525
156.0,Rhodotorula paludigena,30.0,4,0.23512214069661502,14149.275000000001
157.0,Rhodotorula paludigena,0.0,4,0.1532212019735258,38566.7
157.0,Rhodotorula paludigena,5.0,4,0.04954211083199006,47010.325
157.0,Rhodotorula paludigena,10.0,4,0.053407959015239724,39595.47499999999
157.0,Rhodotorula paludigena,15.0,4,0.07710687418155064,32445.475000000002
157.0,Rhodotorula paludigena,20.0,4,0.1293267289616414,23626.674999999996
157.0,Rhodotorula paludigena,25.0,4,0.17372030562050203,15365.650000000001
157.0,Rhodotorula paludigena,30.0,4,0.38095873837261407,5477.225
158.0,Rhodotorula mucilaginosa,0.0,4,0.27115242985466187,47324.200000000004
158.0,Rhodotorula mucilaginosa,5.0,4,0.020048085406543528,50631.525
158.0,Rhodotorula mucilaginosa,10.0,4,0.037936666368847016,46986.04999999999
158.0,Rhodotorula mucilaginosa,15.0,4,0.022117115922513135,44382.84999999999
