strain_id,well,cu,species,t_capture_h,t_onset_h,max_area,max_chroma,n_tp
11.0,17,15.0,Rhodotorula mucilaginosa,3.0,3.0,41248.0,9.28076400456125,18
11.0,17,20.0,Rhodotorula mucilaginosa,51.0,0.0,25934.0,17.346388375212648,30
11.0,17,25.0,Rhodotorula mucilaginosa,45.0,0.0,26089.0,17.43839779265221,33
11.0,17,30.0,Rhodotorula mucilaginosa,6.0,0.0,23023.0,17.366494638344086,42
11.0,48,0.0,Rhodotorula mucilaginosa,15.0,93.0,9411.0,8.276558936668696,15
11.0,48,5.0,Rhodotorula mucilaginosa,0.0,57.0,90081.5,11.576057951467233,21
11.0,48,10.0,Rhodotorula mucilaginosa,51.0,0.0,22787.0,10.390171469196368,18
11.0,48,15.0,Rhodotorula mucilaginosa,9.0,0.0,52554.0,16.889781613479407,23
11.0,48,20.0,Rhodotorula mucilaginosa,9.0,0.0,414142.0,17.89919882131601,24
11.0,48,25.0,Rhodotorula mucilaginosa,51.0,0.0,20080.0,17.67631030120898,49
11.0,48,30.0,Rhodotorula mucilaginosa,51.0,0.0,15280.0,17.188539521571442,33
11.0,62,0.0,Rhodotorula mucilaginosa,27.0,63.0,45930.0,10.51203416354951,20
11.0,62,5.0,Rhodotorula mucilaginosa,27.0,39.0,61151.0,11.20027243319974,20
11.0,62,10.0,Rhodotorula mucilaginosa,21.0,51.0,57952.0,10.852612515226587,20
11.0,62,15.0,Rhodotorula mucilaginosa,15.0,0.0,62663.0,10.831194399696717,20
11.0,62,20.0,Rhodotorula mucilaginosa,9.0,0.0,65138.0,17.358195319282714,21
11.0,62,25.0,Rhodotorula mucilaginosa,9.0,0.0,57975.0,17.144906126179436,29
11.0,62,30.0,Rhodotorula mucilaginosa,12.0,0.0,49352.0,17.081517819670005,28
12.0,14,0.0,Rhodotorula mucilaginosa,39.0,45.0,31262.0,11.06709224337606,20
12.0,14,5.0,Rhodotorula mucilaginosa,27.0,39.0,49207.0,13.3824508732587,20
12.0,14,10.0,Rhodotorula mucilaginosa,33.0,0.0,46723.0,12.455199649465508,20
12.0,14,15.0,Rhodotorula mucilaginosa,27.0,0.0,41842.0,15.68941550167425,22
12.0,14,20.0,Rhodotorula mucilaginosa,39.0,0.0,36829.0,17.404515912459583,37
12.0,14,25.0,Rhodotorula mucilaginosa,33.0,0.0,41254.0,17.427344312273846,29
12.0,14,30.0,Rhodotorula mucilaginosa,33.0,0.0,32509.0,17.13560872699194,44
12.0,18,0.0,Rhodotorula mucilaginosa,27.0,39.0,39443.0,12.39096048825967,20
12.0,18,5.0,Rhodotorula mucilaginosa,27.0,33.0,50178.0,12.551732738571747,20
12.0,18,10.0,Rhodotorula mucilaginosa,39.0,0.0,39076.0,12.239324301288832,20
12.0,18,15.0,Rhodotorula mucilaginosa,33.0,0.0,43002.0,11.263269140889198,20
12.0,18,20.0,Rhodotorula mucilaginosa,0.0,0.0,56411.0,17.374514674122484,19
12.0,18,25.0,Rhodotorula mucilaginosa,27.0,0.0,41514.0,17.085909051486823,36
12.0,18,30.0,Rhodotorula mucilaginosa,30.0,0.0,32118.0,17.03326474211692,20
12.0,60,0.0,Rhodotorula mucilaginosa,33.0,45.0,39506.0,11.979185606669349,20
12.0,60,5.0,Rhodotorula mucilaginosa,33.0,45.0,45652.0,12.44377373768506,20
12.0,60,10.0,Rhodotorula mucilaginosa,39.0,0.0,39898.0,12.235173484899764,20
12.0,60,15.0,Rhodotorula mucilaginosa,33.0,0.0,44730.0,11.421267559153891,20
12.0,60,20.0,Rhodotorula mucilaginosa,39.0,0.0,36440.0,16.81543127383565,23
12.0,60,25.0,Rhodotorula mucilaginosa,33.0,0.0,33462.0,17.396440200885706,24
12.0,60,30.0,Rhodotorula mucilaginosa,12.0,0.0,35659.0,17.117266771459803,30
12.0,96,0.0,Rhodotorula mucilaginosa,51.0,75.0,17006.0,8.87327943928189,19
12.0,96,5.0,Rhodotorula mucilaginosa,0.0,45.0,39031.0,12.312401768197782,20
12.0,96,10.0,Rhodotorula mucilaginosa,39.0,0.0,38151.0,12.097062028665215,18
12.0,96,15.0,Rhodotorula mucilaginosa,9.0,0.0,35131.0,16.246095067474116,28
12.0,96,20.0,Rhodotorula mucilaginosa,39.0,0.0,27739.0,17.945822628645537,26
12.0,96,25.0,Rhodotorula mucilaginosa,27.0,0.0,15577.0,17.45549842859441,49
12.0,96,30.0,Rhodotorula mucilaginosa,27.0,0.0,5377.0,17.311898509755878,44
13.0,15,0.0,Rhodotorula mucilaginosa,33.0,45.0,30891.0,11.546390682711507,20
13.0,15,5.0,Rhodotorula mucilaginosa,21.0,45.0,44800.0,15.001496684450483,20
13.0,15,10.0,Rhodotorula mucilaginosa,21.0,0.0,43289.0,12.415112188287605,20
13.0,15,15.0,Rhodotorula mucilaginosa,21.0,3.0,44822.0,11.39876131278408,19
13.0,15,20.0,Rhodotorula mucilaginosa,27.0,0.0,39641.0,17.309378645861287,23
13.0,15,25.0,Rhodotorula mucilaginosa,21.0,0.0,45948.0,17.52953364067117,28
13.0,15,30.0,Rhodotorula mucilaginosa,21.0,0.0,40234.0,17.350445487842304,37
13.0,40,0.0,Rhodotorula mucilaginosa,45.0,63.0,28223.0,10.773989729568877,18
13.0,40,5.0,Rhodotorula mucilaginosa,39.0,39.0,39554.0,13.661858799723174,20
13.0,40,10.0,Rhodotorula mucilaginosa,39.0,3.0,36537.0,12.18310613395513,19
13.0,40,15.0,Rhodotorula mucilaginosa,33.0,3.0,35889.0,11.404694657361723,19
13.0,40,20.0,Rhodotorula mucilaginosa,39.0,0.0,32892.0,17.392739803786434,22
13.0,40,25.0,Rhodotorula mucilaginosa,33.0,0.0,34093.0,17.024978602242136,25
13.0,40,30.0,Rhodotorula mucilaginosa,30.0,0.0,33102.0,17.13410327441,24
13.0,42,0.0,Rhodotorula mucilaginosa,45.0,51.0,29838.0,11.617305021259408,19
13.0,42,5.0,Rhodotorula mucilaginosa,39.0,0.0,38470.0,12.435771945803449,18
13.0,42,10.0,Rhodotorula mucilaginosa,39.0,0.0,35759.0,11.164616032512724,20
13.0,42,15.0,Rhodotorula mucilaginosa,51.0,0.0,29671.0,12.290056587404354,20
13.0,42,20.0,Rhodotorula mucilaginosa,9.0,0.0,26191.0,16.971157134940714,33
13.0,42,25.0,Rhodotorula mucilaginosa,15.0,0.0,25177.0,17.51977548049433,36
13.0,42,30.0,Rhodotorula mucilaginosa,6.0,0.0,2910347.0,17.20657366118024,38
13.0,67,0.0,Rhodotorula mucilaginosa,33.0,57.0,56635.0,10.140765683306403,20
13.0,67,5.0,Rhodotorula mucilaginosa,39.0,39.0,62299.0,12.477034432196238,20
13.0,67,10.0,Rhodotorula mucilaginosa,39.0,0.0,48254.0,12.152561366038372,20
13.0,67,15.0,Rhodotorula mucilaginosa,27.0,0.0,40892.0,13.154962314438915,20
13.0,67,20.0,Rhodotorula mucilaginosa,33.0,0.0,23419.0,17.44668522575715,26
13.0,67,25.0,Rhodotorula mucilaginosa,15.0,0.0,15923.0,17.105935699032305,33
13.0,67,30.0,Rhodotorula mucilaginosa,21.0,0.0,8410.0,17.18191603810628,47
14.0,3,0.0,Rhodotorula mucilaginosa,39.0,51.0,34950.0,10.25149125632356,20
14.0,3,5.0,Rhodotorula mucilaginosa,39.0,39.0,31224.0,13.925111711143344,20
14.0,3,10.0,Rhodotorula mucilaginosa,39.0,0.0,32371.0,13.152846942417955,20
14.0,3,15.0,Rhodotorula mucilaginosa,39.0,0.0,30183.0,12.174437700121649,20
14.0,3,20.0,Rhodotorula mucilaginosa,39.0,0.0,31359.0,17.339723112430324,28
14.0,3,25.0,Rhodotorula mucilaginosa,33.0,0.0,31444.0,17.259856141587633,22
14.0,3,30.0,Rhodotorula mucilaginosa,36.0,6.0,29825.0,17.13033583655637,26
14.0,16,0.0,Rhodotorula mucilaginosa,57.0,87.0,16434.0,8.01384378416926,18
14.0,16,5.0,Rhodotorula mucilaginosa,45.0,51.0,26782.0,13.223208000920032,19
14.0,16,10.0,Rhodotorula mucilaginosa,0.0,0.0,26778.0,11.87219541591227,20
14.0,16,15.0,Rhodotorula mucilaginosa,3.0,3.0,25834.0,11.534312230791343,19
14.0,16,20.0,Rhodotorula mucilaginosa,9.0,0.0,24806.0,17.24774634269027,27
14.0,16,25.0,Rhodotorula mucilaginosa,45.0,0.0,26173.0,17.362630995581853,36
14.0,16,30.0,Rhodotorula mucilaginosa,45.0,0.0,21904.0,17.222690378651077,29
14.0,23,0.0,Rhodotorula mucilaginosa,39.0,45.0,29547.0,12.571164876836326,20
14.0,23,5.0,Rhodotorula mucilaginosa,39.0,45.0,48066.0,12.914247319415614,20
14.0,23,10.0,Rhodotorula mucilaginosa,45.0,0.0,36828.0,11.140256114949416,20
14.0,23,15.0,Rhodotorula mucilaginosa,39.0,0.0,30673.0,16.530134875992204,21
14.0,23,20.0,Rhodotorula mucilaginosa,45.0,0.0,18583.0,17.35604997697839,24
14.0,23,25.0,Rhodotorula mucilaginosa,15.0,0.0,11799.0,17.52206464127591,32
14.0,23,30.0,Rhodotorula mucilaginosa,9.0,0.0,50260.0,17.29417132686003,25
14.0,27,0.0,Rhodotorula mucilaginosa,39.0,51.0,30370.0,10.665832115790645,20
14.0,27,5.0,Rhodotorula mucilaginosa,33.0,45.0,35322.0,12.236650399605791,20
14.0,27,10.0,Rhodotorula mucilaginosa,39.0,0.0,32247.0,11.797846884368123,20
14.0,27,15.0,Rhodotorula mucilaginosa,33.0,0.0,35701.0,11.111064437584924,20
14.0,27,20.0,Rhodotorula mucilaginosa,33.0,0.0,32146.0,15.596469613583555,20
14.0,27,25.0,Rhodotorula mucilaginosa,33.0,0.0,30677.0,16.99139687140198,22
14.0,27,30.0,Rhodotorula mucilaginosa,36.0,0.0,26181.0,17.2059291509723,39
15.0,17,0.0,Rhodotorula mucilaginosa,33.0,39.0,45545.0,10.630679456512208,19
15.0,17,5.0,Rhodotorula mucilaginosa,33.0,33.0,55903.0,14.129610741891137,20
15.0,17,10.0,Rhodotorula mucilaginosa,33.0,0.0,50935.0,12.752269630467552,20
15.0,17,15.0,Rhodotorula mucilaginosa,27.0,3.0,42885.0,12.681672475111023,19
15.0,17,20.0,Rhodotorula mucilaginosa,15.0,9.0,29759.0,12.86693323218142,18
15.0,17,25.0,Rhodotorula mucilaginosa,15.0,0.0,19407.0,17.46116311089357,24
15.0,17,30.0,Rhodotorula mucilaginosa,27.0,0.0,9795.0,17.41181448046278,33
15.0,40,0.0,Rhodotorula mucilaginosa,45.0,63.0,28938.0,10.145083842239908,20
15.0,40,5.0,Rhodotorula mucilaginosa,33.0,39.0,48897.0,14.535218095073382,20
15.0,40,10.0,Rhodotorula mucilaginosa,33.0,0.0,47053.0,13.476459888901497,21
15.0,40,15.0,Rhodotorula mucilaginosa,39.0,0.0,46524.0,16.721843404365735,23
15.0,40,20.0,Rhodotorula mucilaginosa,39.0,0.0,41233.0,17.56329497038788,25
15.0,40,25.0,Rhodotorula mucilaginosa,27.0,0.0,27895.0,18.25123336863592,53
15.0,40,30.0,Rhodotorula mucilaginosa,30.0,0.0,13503.0,17.34377387905847,42
15.0,52,0.0,Rhodotorula mucilaginosa,27.0,45.0,63208.0,11.375781082263558,20
15.0,52,5.0,Rhodotorula mucilaginosa,27.0,27.0,70785.0,12.982597831568212,20
15.0,52,10.0,Rhodotorula mucilaginosa,21.0,27.0,57354.0,14.488352208994312,21
15.0,52,15.0,Rhodotorula mucilaginosa,9.0,0.0,45006.0,15.163151882651372,20
15.0,52,20.0,Rhodotorula mucilaginosa,9.0,0.0,32749.0,17.260622858695793,21
15.0,52,25.0,Rhodotorula mucilaginosa,0.0,0.0,21749.0,16.006669459948178,21
15.0,52,30.0,Rhodotorula mucilaginosa,0.0,0.0,15141.0,16.053099362313592,21
15.0,78,0.0,Rhodotorula mucilaginosa,33.0,39.0,33964.0,13.574011488339018,20
15.0,78,5.0,Rhodotorula mucilaginosa,33.0,45.0,39798.0,13.581316960487417,20
15.0,78,10.0,Rhodotorula mucilaginosa,39.0,0.0,31262.0,11.628061823346874,20
15.0,78,15.0,Rhodotorula mucilaginosa,33.0,0.0,31219.0,15.379292018313787,21
15.0,78,20.0,Rhodotorula mucilaginosa,39.0,0.0,26430.0,17.365825385799006,26
15.0,78,25.0,Rhodotorula mucilaginosa,0.0,0.0,24771.0,16.867376023627052,21
15.0,78,30.0,Rhodotorula mucilaginosa,0.0,0.0,7728.0,16.881551852532198,22
16.0,18,0.0,Rhodotorula sp. clade XI,33.0,39.0,41905.0,11.343442943599548,20
16.0,18,5.0,Rhodotorula sp. clade XI,27.0,39.0,49152.0,13.78656902982319,20
16.0,18,10.0,Rhodotorula sp. clade XI,33.0,0.0,45032.0,11.590594358825127,20
16.0,18,15.0,Rhodotorula sp. clade XI,21.0,0.0,38985.0,15.961614313336684,21
16.0,18,20.0,Rhodotorula sp. clade XI,21.0,3.0,32992.0,15.712967142437844,19
16.0,18,25.0,Rhodotorula sp. clade XI,9.0,0.0,23996.0,17.245052473836864,41
16.0,18,30.0,Rhodotorula sp. clade XI,33.0,0.0,12153.0,17.233222912840954,41
16.0,25,0.0,Rhodotorula sp. clade XI,45.0,,61124.0,6.0272768947737925,20
16.0,25,5.0,Rhodotorula sp. clade XI,39.0,57.0,40501.0,8.228626007246246,20
16.0,25,10.0,Rhodotorula sp. clade XI,39.0,0.0,33447.0,8.60595699930469,20
16.0,25,15.0,Rhodotorula sp. clade XI,33.0,3.0,25704.0,8.13254113636684,19
16.0,25,20.0,Rhodotorula sp. clade XI,33.0,0.0,19800.0,17.753351514149344,22
16.0,25,25.0,Rhodotorula sp. clade XI,21.0,0.0,13021.0,17.18970320294786,31
16.0,25,30.0,Rhodotorula sp. clade XI,42.0,0.0,5730.0,17.542413726781707,22
16.0,29,0.0,Rhodotorula sp. clade XI,39.0,45.0,31376.0,10.923449432936852,20
16.0,29,5.0,Rhodotorula sp. clade XI,39.0,39.0,35431.0,11.376870734275215,20
16.0,29,10.0,Rhodotorula sp. clade XI,39.0,0.0,34108.0,12.262564890631545,20
16.0,29,15.0,Rhodotorula sp. clade XI,39.0,0.0,36392.0,10.963207842290938,20
16.0,29,20.0,Rhodotorula sp. clade XI,33.0,0.0,36429.0,17.420716242867385,23
16.0,29,25.0,Rhodotorula sp. clade XI,39.0,0.0,28328.0,17.45904431829166,24
16.0,29,30.0,Rhodotorula sp. clade XI,42.0,0.0,24067.0,17.224124809686266,47
16.0,52,0.0,Rhodotorula sp. clade XI,39.0,51.0,31164.0,10.794667955309476,20
16.0,52,5.0,Rhodotorula sp. clade XI,39.0,45.0,34834.0,11.407809418102032,20
16.0,52,10.0,Rhodotorula sp. clade XI,45.0,0.0,33399.0,12.911669124427132,20
16.0,52,15.0,Rhodotorula sp. clade XI,39.0,3.0,31262.0,12.008201558472592,19
16.0,52,20.0,Rhodotorula sp. clade XI,39.0,0.0,29563.0,16.846593468935982,33
16.0,52,25.0,Rhodotorula sp. clade XI,39.0,0.0,27871.0,17.26878499847098,30
16.0,52,30.0,Rhodotorula sp. clade XI,9.0,0.0,24476.0,17.07801134270218,35
17.0,7,0.0,Rhodotorula diobovata,45.0,57.0,28352.0,10.973555170443332,20
17.0,7,5.0,Rhodotorula diobovata,39.0,45.0,45778.0,11.79254845502992,20
17.0,7,10.0,Rhodotorula diobovata,39.0,0.0,41333.0,10.828249680291572,20
17.0,7,15.0,Rhodotorula diobovata,57.0,0.0,29033.0,15.9498101335241,22
17.0,7,20.0,Rhodotorula diobovata,45.0,0.0,31116.0,17.1100884176901,33
17.0,7,25.0,Rhodotorula diobovata,39.0,0.0,20539.0,17.42787583949062,49
17.0,7,30.0,Rhodotorula diobovata,42.0,0.0,10158.0,17.445775770947755,37
17.0,15,0.0,Rhodotorula diobovata,27.0,63.0,46368.0,10.046706656810931,20
17.0,15,5.0,Rhodotorula diobovata,15.0,39.0,49927.0,12.72290937292955,20
17.0,15,10.0,Rhodotorula diobovata,21.0,0.0,28022.0,11.458795648374524,20
17.0,15,15.0,Rhodotorula diobovata,9.0,0.0,15306.0,11.336007056484576,20
17.0,15,20.0,Rhodotorula diobovata,9.0,0.0,3434.0,17.726491697663956,25
17.0,15,25.0,Rhodotorula diobovata,9.0,0.0,1751.0,17.10244200700983,25
17.0,15,30.0,Rhodotorula diobovata,0.0,0.0,18092.0,17.078690537836724,20
17.0,19,0.0,Rhodotorula diobovata,45.0,69.0,32541.0,9.503248918352218,20
17.0,19,5.0,Rhodotorula diobovata,39.0,57.0,30694.0,12.51431798523332,20
17.0,19,10.0,Rhodotorula diobovata,63.0,0.0,10432.0,8.377231556796758,21
17.0,19,15.0,Rhodotorula diobovata,0.0,0.0,1622.0,15.744048171466131,21
17.0,19,20.0,Rhodotorula diobovata,0.0,0.0,3115.0,15.885855442706173,20
17.0,19,25.0,Rhodotorula diobovata,9.0,0.0,1422.0,17.099828743048793,33
17.0,19,30.0,Rhodotorula diobovata,0.0,0.0,226.0,17.18648143833648,17
17.0,82,0.0,Rhodotorula diobovata,33.0,39.0,32832.0,13.905963253977925,21
17.0,82,5.0,Rhodotorula diobovata,33.0,39.0,44714.0,14.17017324444364,20
17.0,82,10.0,Rhodotorula diobovata,39.0,0.0,34838.0,11.028344682857355,20
17.0,82,15.0,Rhodotorula diobovata,27.0,0.0,35550.0,15.515028766120231,21
17.0,82,20.0,Rhodotorula diobovata,15.0,0.0,31265.0,17.320566750301158,22
17.0,82,25.0,Rhodotorula diobovata,15.0,0.0,24496.0,17.19745046913124,41
17.0,82,30.0,Rhodotorula diobovata,27.0,3.0,13587.0,17.313531209948184,40
18.0,16,0.0,Rhodotorula mucilaginosa,51.0,,23655.0,6.476462384029345,21
18.0,16,5.0,Rhodotorula mucilaginosa,39.0,45.0,35636.0,11.461260356493652,20
18.0,16,10.0,Rhodotorula mucilaginosa,39.0,0.0,33650.0,9.410375481943575,20
18.0,16,15.0,Rhodotorula mucilaginosa,45.0,0.0,34094.0,16.400701095113902,23
18.0,16,20.0,Rhodotorula mucilaginosa,39.0,0.0,24226.0,17.329434194044207,23
18.0,16,25.0,Rhodotorula mucilaginosa,39.0,0.0,18087.0,17.518187065346932,43
18.0,16,30.0,Rhodotorula mucilaginosa,42.0,0.0,10930.0,17.296135433382183,40
18.0,20,0.0,Rhodotorula mucilaginosa,33.0,51.0,42890.0,9.964940303106694,20
18.0,20,5.0,Rhodotorula mucilaginosa,33.0,39.0,51940.0,13.480110241361109,20
18.0,20,10.0,Rhodotorula mucilaginosa,33.0,0.0,47040.0,11.473868572286944,20
18.0,20,15.0,Rhodotorula mucilaginosa,33.0,0.0,40478.0,12.208890544856551,20
18.0,20,20.0,Rhodotorula mucilaginosa,33.0,0.0,31504.0,16.95667342958902,21
18.0,20,25.0,Rhodotorula mucilaginosa,27.0,0.0,22294.0,16.849310439449113,21
18.0,20,30.0,Rhodotorula mucilaginosa,45.0,0.0,10926.0,17.092424079288428,21
18.0,26,0.0,Rhodotorula mucilaginosa,33.0,45.0,47817.0,10.95664286067463,20
18.0,26,5.0,Rhodotorula mucilaginosa,33.0,33.0,54305.0,14.576461293117005,20
18.0,26,10.0,Rhodotorula mucilaginosa,33.0,0.0,45575.0,12.087114925865734,20
18.0,26,15.0,Rhodotorula mucilaginosa,27.0,3.0,35022.0,10.996287664737086,19
18.0,26,20.0,Rhodotorula mucilaginosa,27.0,0.0,24817.0,17.27906745686736,20
18.0,26,25.0,Rhodotorula mucilaginosa,15.0,0.0,21350.0,17.18629269615143,40
18.0,26,30.0,Rhodotorula mucilaginosa,0.0,0.0,11296.0,17.151922291968717,22
18.0,61,0.0,Rhodotorula mucilaginosa,39.0,45.0,30056.0,12.658676338976806,20
18.0,61,5.0,Rhodotorula mucilaginosa,45.0,51.0,41847.0,11.750104087570024,20
18.0,61,10.0,Rhodotorula mucilaginosa,45.0,0.0,35141.0,8.888152514885647,20
18.0,61,15.0,Rhodotorula mucilaginosa,45.0,0.0,25234.0,12.482344427549474,20
18.0,61,20.0,Rhodotorula mucilaginosa,51.0,0.0,13564.0,17.326625331591245,26
18.0,61,25.0,Rhodotorula mucilaginosa,63.0,0.0,6459.0,17.30607513409724,36
18.0,61,30.0,Rhodotorula mucilaginosa,0.0,0.0,5478.0,17.130926016740855,17
19.0,3,0.0,Rhodotorula mucilaginosa,39.0,45.0,37021.0,12.030415941256075,20
19.0,3,5.0,Rhodotorula mucilaginosa,39.0,39.0,46849.0,11.61611425175342,20
19.0,3,10.0,Rhodotorula mucilaginosa,39.0,0.0,41465.0,12.698733655797676,20
19.0,3,15.0,Rhodotorula mucilaginosa,51.0,0.0,29926.0,14.966006750184668,21
19.0,3,20.0,Rhodotorula mucilaginosa,39.0,0.0,35626.0,16.46198301727737,25
19.0,3,25.0,Rhodotorula mucilaginosa,39.0,0.0,30016.0,17.43189623480262,29
19.0,3,30.0,Rhodotorula mucilaginosa,36.0,0.0,23284.0,17.090507251205388,23
19.0,22,0.0,Rhodotorula mucilaginosa,39.0,51.0,29737.0,10.802052258833545,20
19.0,22,5.0,Rhodotorula mucilaginosa,45.0,45.0,35554.0,12.785136698371494,20
19.0,22,10.0,Rhodotorula mucilaginosa,45.0,0.0,35025.0,11.152776495093557,20
19.0,22,15.0,Rhodotorula mucilaginosa,39.0,0.0,34430.0,13.643282863296967,20
19.0,22,20.0,Rhodotorula mucilaginosa,45.0,0.0,30166.0,17.55442049611453,34
19.0,22,25.0,Rhodotorula mucilaginosa,39.0,0.0,28814.0,17.374640131985576,23
19.0,22,30.0,Rhodotorula mucilaginosa,15.0,0.0,19960.0,17.216225927066475,24
19.0,26,0.0,Rhodotorula mucilaginosa,33.0,39.0,43226.0,11.957940652897612,20
19.0,26,5.0,Rhodotorula mucilaginosa,39.0,45.0,48475.0,14.518643892453,20
19.0,26,10.0,Rhodotorula mucilaginosa,39.0,0.0,40714.0,13.02652143077876,21
19.0,26,15.0,Rhodotorula mucilaginosa,0.0,0.0,35362.0,13.732533477533007,20
19.0,26,20.0,Rhodotorula mucilaginosa,39.0,0.0,32578.0,16.345871652387096,20
19.0,26,25.0,Rhodotorula mucilaginosa,45.0,0.0,25982.0,17.37705125627712,40
19.0,26,30.0,Rhodotorula mucilaginosa,51.0,0.0,8455.0,17.29385926494395,33
19.0,66,0.0,Rhodotorula mucilaginosa,27.0,39.0,41385.0,12.273567623191685,20
19.0,66,5.0,Rhodotorula mucilaginosa,33.0,33.0,47419.0,12.309529139702612,20
19.0,66,10.0,Rhodotorula mucilaginosa,33.0,0.0,43282.0,11.316507312749406,20
19.0,66,15.0,Rhodotorula mucilaginosa,27.0,3.0,45985.0,11.29036426305652,19
19.0,66,20.0,Rhodotorula mucilaginosa,33.0,0.0,40488.0,17.068807996098663,19
19.0,66,25.0,Rhodotorula mucilaginosa,27.0,0.0,42208.0,17.026985904497074,32
19.0,66,30.0,Rhodotorula mucilaginosa,24.0,0.0,36674.0,17.158977751187024,35
20.0,23,0.0,Rhodotorula mucilaginosa,33.0,39.0,32100.0,13.155395063258332,20
20.0,23,5.0,Rhodotorula mucilaginosa,27.0,39.0,46298.0,16.19823566554097,20
20.0,23,10.0,Rhodotorula mucilaginosa,21.0,0.0,44691.0,12.565575412030649,20
20.0,23,15.0,Rhodotorula mucilaginosa,0.0,0.0,76993.5,12.661245397755346,20
20.0,23,20.0,Rhodotorula mucilaginosa,27.0,0.0,35199.0,17.470933671346682,22
20.0,23,25.0,Rhodotorula mucilaginosa,27.0,0.0,30213.0,17.279241878322836,24
20.0,23,30.0,Rhodotorula mucilaginosa,33.0,0.0,17794.0,17.109787525766627,31
20.0,32,0.0,Rhodotorula mucilaginosa,39.0,51.0,28715.0,12.262630053454634,19
20.0,32,5.0,Rhodotorula mucilaginosa,33.0,45.0,33838.0,15.23266704908819,20
20.0,32,10.0,Rhodotorula mucilaginosa,39.0,3.0,32729.0,11.428948277749408,19
20.0,32,15.0,Rhodotorula mucilaginosa,33.0,9.0,29111.0,8.97317633994142,18
20.0,32,20.0,Rhodotorula mucilaginosa,33.0,0.0,28765.0,17.52169851306229,26
20.0,32,25.0,Rhodotorula mucilaginosa,27.0,0.0,19759.0,17.037473605232904,27
20.0,32,30.0,Rhodotorula mucilaginosa,30.0,0.0,11409.0,17.09621555226648,27
20.0,36,0.0,Rhodotorula mucilaginosa,39.0,105.0,62196.0,7.47946711845802,20
20.0,36,5.0,Rhodotorula mucilaginosa,33.0,39.0,52791.0,11.837909920063474,20
20.0,36,10.0,Rhodotorula mucilaginosa,33.0,0.0,45075.0,12.556913291300852,20
20.0,36,15.0,Rhodotorula mucilaginosa,33.0,0.0,38166.0,12.460950506928157,20
20.0,36,20.0,Rhodotorula mucilaginosa,33.0,0.0,25541.0,14.732995697900435,19
20.0,36,25.0,Rhodotorula mucilaginosa,33.0,0.0,16761.0,16.78964513040144,22
20.0,36,30.0,Rhodotorula mucilaginosa,30.0,0.0,10051.0,17.22547160308737,39
20.0,87,0.0,Rhodotorula mucilaginosa,0.0,,666.0,1.5394931645263705,20
20.0,87,5.0,Rhodotorula mucilaginosa,0.0,,550.0,5.982313229020948,6
20.0,87,20.0,Rhodotorula mucilaginosa,0.0,0.0,368.5,17.413595521539005,15
20.0,87,25.0,Rhodotorula mucilaginosa,15.0,0.0,16695.0,17.32193919242062,35
20.0,87,30.0,Rhodotorula mucilaginosa,15.0,0.0,6222.5,17.073087202166953,29
21.0,24,0.0,Rhodotorula mucilaginosa,45.0,51.0,22617.0,11.941703637150583,20
21.0,24,5.0,Rhodotorula mucilaginosa,45.0,45.0,39337.0,13.201171686930698,20
21.0,24,10.0,Rhodotorula mucilaginosa,45.0,0.0,35202.0,10.725267153923836,19
21.0,24,15.0,Rhodotorula mucilaginosa,39.0,0.0,28545.0,15.912127796749015,22
21.0,24,20.0,Rhodotorula mucilaginosa,39.0,0.0,20373.0,17.637643118116564,28
21.0,24,25.0,Rhodotorula mucilaginosa,39.0,0.0,12110.0,17.815518444925242,39
21.0,24,30.0,Rhodotorula mucilaginosa,75.0,0.0,2871.0,17.502481028853133,30
21.0,30,0.0,Rhodotorula mucilaginosa,39.0,75.0,40628.0,9.13534607800046,20
21.0,30,5.0,Rhodotorula mucilaginosa,39.0,57.0,48193.0,9.8498312025722,20
21.0,30,10.0,Rhodotorula mucilaginosa,45.0,0.0,37314.0,9.80031635823774,20
21.0,30,15.0,Rhodotorula mucilaginosa,39.0,0.0,40360.0,12.457593360846328,20
21.0,30,20.0,Rhodotorula mucilaginosa,45.0,0.0,33538.0,17.51475358420651,27
21.0,30,25.0,Rhodotorula mucilaginosa,33.0,0.0,37297.0,17.401960069343325,38
21.0,30,30.0,Rhodotorula mucilaginosa,39.0,9.0,30944.0,17.175803772892014,38
21.0,48,0.0,Rhodotorula mucilaginosa,33.0,45.0,31581.0,13.29160777664866,19
21.0,48,5.0,Rhodotorula mucilaginosa,39.0,33.0,47163.0,12.85600480863642,19
21.0,48,10.0,Rhodotorula mucilaginosa,39.0,0.0,42433.0,11.79981983831814,19
21.0,48,15.0,Rhodotorula mucilaginosa,33.0,0.0,32591.0,9.705570188535447,20
21.0,48,20.0,Rhodotorula mucilaginosa,33.0,0.0,24701.0,17.43352111943137,30
21.0,48,25.0,Rhodotorula mucilaginosa,21.0,0.0,15853.0,16.979044587703928,25
21.0,48,30.0,Rhodotorula mucilaginosa,6.0,0.0,7748.0,17.05676295075873,24
21.0,82,20.0,Rhodotorula mucilaginosa,0.0,0.0,2491.0,16.141219454549724,6
21.0,82,25.0,Rhodotorula mucilaginosa,15.0,0.0,11585.0,17.407156671932064,23
21.0,82,30.0,Rhodotorula mucilaginosa,0.0,0.0,4639.0,17.255954922823356,8
