strain_id,copper_mm,species,hue_wmean,chroma_median,n,morph
97.0,20.0,Rhodotorula mucilaginosa,44.087443293486224,7.806751511187071,20.0,0
97.0,25.0,Rhodotorula mucilaginosa,46.14842903003942,6.765900987642212,20.0,0
97.0,30.0,Rhodotorula mucilaginosa,54.96267669118162,5.833299086649983,20.0,0
98.0,0.0,Rhodotorula mucilaginosa,10.433447427055343,10.506595642891103,20.0,1
98.0,5.0,Rhodotorula mucilaginosa,38.2153115819358,13.180483120316554,20.0,0
98.0,10.0,Rhodotorula mucilaginosa,40.625616404959835,11.944938323456377,19.0,0
98.0,15.0,Rhodotorula mucilaginosa,41.860094371486646,11.125547131962266,20.0,0
98.0,20.0,Rhodotorula mucilaginosa,48.29536675752021,9.981336867706002,20.0,0
98.0,25.0,Rhodotorula mucilaginosa,47.13165787129906,8.141409174811272,20.0,0
98.0,30.0,Rhodotorula mucilaginosa,56.4287318185136,6.753242544534743,20.0,0
99.0,0.0,Rhodotorula mucilaginosa,11.726104190411974,10.709170738053697,20.0,1
99.0,5.0,Rhodotorula mucilaginosa,37.77697325075772,12.057305328741968,20.0,0
99.0,10.0,Rhodotorula mucilaginosa,44.00887011570054,12.659628716694236,19.0,0
99.0,15.0,Rhodotorula mucilaginosa,45.28370885946538,11.60706539342408,20.0,0
99.0,20.0,Rhodotorula mucilaginosa,52.98799331363297,11.096552995042222,20.0,0
99.0,25.0,Rhodotorula mucilaginosa,59.444557226992586,9.54477378051888,20.0,0
99.0,30.0,Rhodotorula mucilaginosa,65.39944793700019,7.744587403701436,20.0,0
100.0,0.0,Rhodotorula mucilaginosa,20.5496711604066,10.244892267887414,20.0,1
100.0,5.0,Rhodotorula mucilaginosa,43.873635310776756,13.765331489415194,20.0,0
100.0,10.0,Rhodotorula mucilaginosa,47.06223111104606,11.576122702432317,19.0,0
100.0,15.0,Rhodotorula mucilaginosa,45.3787792846784,10.39912041544462,20.0,0
100.0,20.0,Rhodotorula mucilaginosa,48.25035857636683,8.638334489722013,20.0,0
100.0,25.0,Rhodotorula mucilaginosa,48.64449714644753,7.859339541030474,20.0,0
100.0,30.0,Rhodotorula mucilaginosa,52.58404214331259,7.662967042707949,20.0,0
101.0,10.0,Rhodotorula sphaerocarpa,4.907517241488965,8.003633172896599,10.0,1
104.0,0.0,Rhodotorula mucilaginosa,10.628169134187138,10.965031396105562,20.0,1
104.0,5.0,Rhodotorula mucilaginosa,35.892205957731505,13.254596772926146,20.0,0
104.0,10.0,Rhodotorula mucilaginosa,37.66631819171728,11.921942914982704,19.0,0
104.0,15.0,Rhodotorula mucilaginosa,40.17311024836147,10.824292323508626,20.0,0
104.0,20.0,Rhodotorula mucilaginosa,42.129215908394926,9.127846871031817,20.0,0
104.0,25.0,Rhodotorula mucilaginosa,41.56981954297468,7.5783901311846655,20.0,0
104.0,30.0,Rhodotorula mucilaginosa,52.51685874534366,7.026418705878802,20.0,0
105.0,0.0,Rhodotorula toruloides,22.140493207755963,13.980490357834642,15.0,1
105.0,5.0,Rhodotorula toruloides,41.94012729364339,14.819089048779972,15.0,0
105.0,10.0,Rhodotorula toruloides,40.658337708114125,11.134779366126754,14.0,0
105.0,15.0,Rhodotorula toruloides,40.32322359506597,9.412578595240952,15.0,0
105.0,20.0,Rhodotorula toruloides,43.080543326833634,8.656111451207376,15.0,0
105.0,25.0,Rhodotorula toruloides,32.626836423605944,6.50588113592486,15.0,0
105.0,30.0,Rhodotorula toruloides,355.9339528973956,5.422879290731936,10.0,1
106.0,0.0,Rhodotorula mucilaginosa,23.624444124008786,11.807729684632676,20.0,1
106.0,5.0,Rhodotorula mucilaginosa,38.951786075263904,13.580227517301836,20.0,0
106.0,10.0,Rhodotorula mucilaginosa,38.67528344322027,11.158818401115605,19.0,0
106.0,15.0,Rhodotorula mucilaginosa,39.26540901541818,9.132842653758544,20.0,0
106.0,20.0,Rhodotorula mucilaginosa,37.50008991153605,6.604908673135526,20.0,0
106.0,25.0,Rhodotorula mucilaginosa,31.448469298932135,4.984943002858355,20.0,0
106.0,30.0,Rhodotorula mucilaginosa,354.4851878586935,2.9555102584018345,20.0,1
107.0,0.0,Rhodotorula mucilaginosa,9.766634835361602,9.409419590947802,20.0,1
107.0,5.0,Rhodotorula mucilaginosa,38.715527875716646,10.911229846365217,20.0,0
107.0,10.0,Rhodotorula mucilaginosa,39.74727134775981,8.79850485919355,19.0,0
107.0,15.0,Rhodotorula mucilaginosa,46.3667041576837,10.233726594734042,20.0,0
107.0,20.0,Rhodotorula mucilaginosa,53.984929841934395,9.99276061924583,20.0,0
107.0,25.0,Rhodotorula mucilaginosa,54.48018000052803,8.114457828684127,20.0,0
107.0,30.0,Rhodotorula mucilaginosa,62.57983871243336,6.949823262915132,20.0,0
108.0,0.0,Rhodotorula mucilaginosa,21.638091966433596,10.942530781246194,20.0,1
108.0,5.0,Rhodotorula mucilaginosa,42.94208687620061,13.961304199009742,20.0,0
108.0,10.0,Rhodotorula mucilaginosa,41.02742625682215,10.92488049658693,19.0,0
108.0,15.0,Rhodotorula mucilaginosa,40.06691258208008,9.11230161591154,20.0,0
108.0,20.0,Rhodotorula mucilaginosa,46.0676952407009,6.392896109669361,20.0,0
108.0,25.0,Rhodotorula mucilaginosa,45.673140560674376,5.116287177657146,20.0,0
108.0,30.0,Rhodotorula mucilaginosa,35.19699765198539,3.1523458259323984,20.0,0
109.0,0.0,Rhodotorula mucilaginosa,11.047327354208868,8.887176596420296,20.0,1
109.0,5.0,Rhodotorula mucilaginosa,40.102560037205286,12.784983559290662,20.0,0
109.0,10.0,Rhodotorula mucilaginosa,40.58354107943231,11.170757297597476,19.0,0
109.0,15.0,Rhodotorula mucilaginosa,42.59000174921989,10.285866859896934,20.0,0
109.0,20.0,Rhodotorula mucilaginosa,47.391392718966195,9.223672571478568,20.0,0
109.0,25.0,Rhodotorula mucilaginosa,45.60851892978063,8.072623310667442,20.0,0
109.0,30.0,Rhodotorula mucilaginosa,52.7355247220814,6.462365334459147,20.0,0
110.0,0.0,Rhodotorula sp. clade I,14.759754571016465,9.951710971987342,10.0,1
110.0,5.0,Rhodotorula sp. clade I,44.21230370402509,12.491114157255096,15.0,0
110.0,10.0,Rhodotorula sp. clade I,43.57522292879487,10.253779884009829,15.0,0
110.0,15.0,Rhodotorula sp. clade I,47.728429531390645,7.454253313732454,15.0,0
110.0,20.0,Rhodotorula sp. clade I,58.87998993018895,7.1793500206449865,10.0,0
110.0,25.0,Rhodotorula sp. clade I,77.4704473249219,6.876696530051692,10.0,0
110.0,30.0,Rhodotorula sp. clade I,346.50431716861027,7.490305699191486,10.0,1
111.0,0.0,Rhodotorula diobovata,21.084821448633697,11.008989637384921,20.0,1
111.0,5.0,Rhodotorula diobovata,48.195397132194564,13.233337570324716,20.0,0
111.0,10.0,Rhodotorula diobovata,54.805551202752355,11.768065061833626,19.0,0
111.0,15.0,Rhodotorula diobovata,51.749064982149285,9.008476872209666,20.0,0
111.0,20.0,Rhodotorula diobovata,53.88042791990657,7.914863073718658,20.0,0
111.0,25.0,Rhodotorula diobovata,48.18222011144626,5.401218671306506,20.0,0
111.0,30.0,Rhodotorula diobovata,53.874579708546406,6.458046107101951,11.0,0
112.0,0.0,Rhodotorula sp. clade I,11.265768222792731,6.025348567463551,10.0,1
113.0,0.0,Rhodotorula mucilaginosa,10.44386850137956,9.043756519506491,20.0,1
113.0,5.0,Rhodotorula mucilaginosa,40.9924989780033,13.0729395134382,20.0,0
113.0,10.0,Rhodotorula mucilaginosa,44.056472957944806,11.12191992198754,19.0,0
113.0,15.0,Rhodotorula mucilaginosa,45.664994277415616,10.65558555426836,20.0,0
113.0,20.0,Rhodotorula mucilaginosa,52.50265931489606,9.768721942356862,20.0,0
113.0,25.0,Rhodotorula mucilaginosa,52.00559283437221,8.586741034408409,20.0,0
113.0,30.0,Rhodotorula mucilaginosa,59.08567988909498,7.183801707259355,20.0,0
114.0,0.0,Rhodotorula toruloides,21.68561522512466,6.881567659428022,15.0,1
114.0,5.0,Rhodotorula toruloides,48.67137583499143,9.561199190031104,15.0,0
114.0,10.0,Rhodotorula toruloides,45.99376534700391,6.1107737675310565,15.0,0
114.0,15.0,Rhodotorula toruloides,33.78951002123448,5.60259607722015,20.0,0
114.0,20.0,Rhodotorula toruloides,36.20507412662677,4.724363015130114,10.0,0
114.0,25.0,Rhodotorula toruloides,31.51173654810091,3.236704654545229,10.0,0
114.0,30.0,Rhodotorula toruloides,346.49754038961214,1.6428880306656954,10.0,1
115.0,0.0,Rhodotorula mucilaginosa,3.4896970326424808,9.748181905371492,15.0,1
115.0,5.0,Rhodotorula mucilaginosa,30.4380029261128,11.678332482677932,15.0,1
115.0,10.0,Rhodotorula mucilaginosa,32.82823696702239,10.367060829197719,14.0,0
115.0,15.0,Rhodotorula mucilaginosa,39.78606724704195,10.37733300522228,15.0,0
115.0,20.0,Rhodotorula mucilaginosa,49.59071428058387,9.537186207831578,15.0,0
115.0,25.0,Rhodotorula mucilaginosa,52.744769837853426,8.62674380332629,15.0,0
115.0,30.0,Rhodotorula mucilaginosa,59.62726362119954,6.77956090002735,15.0,0
116.0,0.0,Rhodotorula mucilaginosa,24.970853409769852,12.12745409150903,20.0,1
116.0,5.0,Rhodotorula mucilaginosa,37.65952112870257,13.420031720893833,20.0,0
116.0,10.0,Rhodotorula mucilaginosa,39.356124440690756,9.500699360150078,19.0,0
116.0,15.0,Rhodotorula mucilaginosa,40.81760554369031,6.987260875196674,20.0,0
116.0,20.0,Rhodotorula mucilaginosa,38.1739886518374,4.21653051079598,20.0,0
116.0,25.0,Rhodotorula mucilaginosa,18.77395088688036,1.8864179845611706,20.0,1
116.0,30.0,Rhodotorula mucilaginosa,276.1215667198341,5.653432289330066,15.0,1
117.0,0.0,Rhodotorula mucilaginosa,12.693535235231183,10.384558658929992,20.0,1
117.0,5.0,Rhodotorula mucilaginosa,35.43273047168723,12.717687961022591,20.0,0
117.0,10.0,Rhodotorula mucilaginosa,34.05706088449547,9.813447565515276,19.0,0
117.0,15.0,Rhodotorula mucilaginosa,34.80301549553234,8.274975960820534,20.0,0
117.0,20.0,Rhodotorula mucilaginosa,42.002586839026364,6.642779098526521,20.0,0
117.0,25.0,Rhodotorula mucilaginosa,35.26795916545767,4.781191573177637,20.0,0
117.0,30.0,Rhodotorula mucilaginosa,31.146400093517922,2.7705956487056826,20.0,0
118.0,0.0,Rhodotorula taiwanensis,30.00520318278738,13.265174098997095,20.0,1
118.0,5.0,Rhodotorula taiwanensis,49.552525214369396,13.678023051666877,20.0,0
118.0,10.0,Rhodotorula taiwanensis,47.69525676748563,10.42346439860973,19.0,0
118.0,15.0,Rhodotorula taiwanensis,44.03713021989417,9.388175316219826,20.0,0
118.0,20.0,Rhodotorula taiwanensis,33.89814827221808,7.900406197673846,20.0,0
118.0,25.0,Rhodotorula taiwanensis,356.111636428581,6.936302501603177,20.0,1
118.0,30.0,Rhodotorula taiwanensis,282.32807733053164,4.695176247252123,15.0,1
119.0,0.0,Rhodotorula sp. clade I,19.149654647410852,10.736505431043494,20.0,1
119.0,5.0,Rhodotorula sp. clade I,37.28988873835423,12.897642514077768,20.0,0
119.0,10.0,Rhodotorula sp. clade I,40.797428197797664,10.26610288634961,19.0,0
119.0,15.0,Rhodotorula sp. clade I,43.80044426608285,8.3493584594986,20.0,0
119.0,20.0,Rhodotorula sp. clade I,53.48337778212384,6.6959739952030795,20.0,0
119.0,25.0,Rhodotorula sp. clade I,50.58122851729031,4.95560054709164,20.0,0
119.0,30.0,Rhodotorula sp. clade I,36.04750356619902,2.7933056839538715,20.0,0
120.0,0.0,Rhodotorula diobovata,22.211668549310545,9.5045611296888,20.0,1
120.0,5.0,Rhodotorula diobovata,49.53814516789297,13.87209302869924,15.0,0
120.0,10.0,Rhodotorula diobovata,46.68212496392327,9.539500118944126,14.0,0
120.0,15.0,Rhodotorula diobovata,47.37118562339012,6.370965655314071,15.0,0
120.0,20.0,Rhodotorula diobovata,52.53903514172277,4.265725933565967,15.0,0
120.0,25.0,Rhodotorula diobovata,64.73425746640658,5.189404853338904,10.0,0
120.0,30.0,Rhodotorula diobovata,77.67115057157402,3.952220256919069,10.0,0
121.0,0.0,Rhodotorula paludigena,36.359627307048484,5.153711946409608,10.0,0
121.0,5.0,Rhodotorula paludigena,55.025502694469814,6.474912521914289,10.0,0
121.0,15.0,Rhodotorula paludigena,338.49736227219313,6.559485040456188,10.0,1
123.0,0.0,Rhodotorula sp. clade I,33.936525379243875,7.482546553128467,20.0,0
123.0,5.0,Rhodotorula sp. clade I,43.34443084661486,13.522527433556478,15.0,0
123.0,10.0,Rhodotorula sp. clade I,41.35905354630633,9.939160577248344,15.0,0
123.0,15.0,Rhodotorula sp. clade I,35.7521964652246,7.306320319944406,15.0,0
123.0,20.0,Rhodotorula sp. clade I,35.93222618075598,7.016598203524142,10.0,0
123.0,25.0,Rhodotorula sp. clade I,349.96893415408755,9.187347560655926,10.0,1
124.0,0.0,Rhodotorula mucilaginosa,23.39349238068557,11.200630171369411,20.0,1
124.0,5.0,Rhodotorula mucilaginosa,37.464577560623596,13.313995646136835,20.0,0
124.0,10.0,Rhodotorula mucilaginosa,38.222584821570905,9.59749190721686,19.0,0
124.0,15.0,Rhodotorula mucilaginosa,43.45776253714694,8.66559799034858,20.0,0
124.0,20.0,Rhodotorula mucilaginosa,48.66530908694418,6.36071634723119,20.0,0
124.0,25.0,Rhodotorula mucilaginosa,48.418863194128114,4.00120196649283,20.0,0
124.0,30.0,Rhodotorula mucilaginosa,356.55817980092536,3.9382647241083006,20.0,1
125.0,0.0,Rhodotorula mucilaginosa,21.681585134442752,8.114859007999467,20.0,1
125.0,5.0,Rhodotorula mucilaginosa,43.9054130807096,12.29927797786789,20.0,0
125.0,10.0,Rhodotorula mucilaginosa,48.876455678252626,9.261824129801717,19.0,0
125.0,15.0,Rhodotorula mucilaginosa,49.362681354556564,7.997843557278778,20.0,0
125.0,20.0,Rhodotorula mucilaginosa,54.49770771603865,6.944200850605025,20.0,0
125.0,25.0,Rhodotorula mucilaginosa,54.07646630269502,5.863504240551965,20.0,0
125.0,30.0,Rhodotorula mucilaginosa,55.33237093330536,3.985852204217199,20.0,0
126.0,0.0,Rhodotorula mucilaginosa,19.176782588863016,10.586545837772633,20.0,1
126.0,5.0,Rhodotorula mucilaginosa,39.10154769410355,13.241556610504746,20.0,0
126.0,10.0,Rhodotorula mucilaginosa,43.141737989975915,10.78167233140059,19.0,0
126.0,15.0,Rhodotorula mucilaginosa,46.98548669956172,10.683050827534881,20.0,0
126.0,20.0,Rhodotorula mucilaginosa,54.47971122770059,9.52336250732997,20.0,0
126.0,25.0,Rhodotorula mucilaginosa,54.884245486280925,6.960954457053831,20.0,0
126.0,30.0,Rhodotorula mucilaginosa,62.461783221896674,5.778928962561798,20.0,0
127.0,0.0,Rhodotorula mucilaginosa,22.41766465008458,12.325915164216113,20.0,1
127.0,5.0,Rhodotorula mucilaginosa,37.33865957182834,13.777701642260265,20.0,0
127.0,10.0,Rhodotorula mucilaginosa,39.6828303633681,11.12362557584183,19.0,0
127.0,15.0,Rhodotorula mucilaginosa,38.92272610572061,9.424413481271728,20.0,0
127.0,20.0,Rhodotorula mucilaginosa,40.8171997479221,7.483240857346697,20.0,0
127.0,25.0,Rhodotorula mucilaginosa,37.80185068102794,5.883938964648856,20.0,0
127.0,30.0,Rhodotorula mucilaginosa,21.652598618691147,3.483877850622105,20.0,1
129.0,0.0,Rhodotorula mucilaginosa,17.776873829510834,10.515023179777012,20.0,1
129.0,5.0,Rhodotorula mucilaginosa,41.6836162661911,11.943116629263338,20.0,0
129.0,10.0,Rhodotorula mucilaginosa,44.82027386309515,12.104708400107056,19.0,0
129.0,15.0,Rhodotorula mucilaginosa,45.37234329425346,11.496537129710228,20.0,0
129.0,20.0,Rhodotorula mucilaginosa,51.458355636969266,10.242604209642147,20.0,0
129.0,25.0,Rhodotorula mucilaginosa,60.260048775356644,8.825896787794175,20.0,0
129.0,30.0,Rhodotorula mucilaginosa,66.48624897426438,7.219464064844599,20.0,0
130.0,0.0,Rhodotorula mucilaginosa,2.6398293881275903,7.2522839296188355,21.0,1
130.0,5.0,Rhodotorula mucilaginosa,35.11990139559932,10.630720711991962,20.0,0
130.0,10.0,Rhodotorula mucilaginosa,37.6753220581896,9.688109161079495,19.0,0
130.0,15.0,Rhodotorula mucilaginosa,40.62376988411731,9.154384159254947,20.0,0
130.0,20.0,Rhodotorula mucilaginosa,46.249114779038464,7.9165575821154714,20.0,0
130.0,25.0,Rhodotorula mucilaginosa,45.78044418691136,6.338310771477067,20.0,0
130.0,30.0,Rhodotorula mucilaginosa,58.36042589053937,6.389282772008171,20.0,0
131.0,0.0,Rhodotorula mucilaginosa,11.355840425359794,9.854265618517772,20.0,1
131.0,5.0,Rhodotorula mucilaginosa,36.264074493037,13.047426619275015,20.0,0
131.0,10.0,Rhodotorula mucilaginosa,39.19170794587053,11.471802768926452,19.0,0
131.0,15.0,Rhodotorula mucilaginosa,40.31615896092439,10.86895051965843,20.0,0
131.0,20.0,Rhodotorula mucilaginosa,44.03150429961583,9.291718564934774,20.0,0
131.0,25.0,Rhodotorula mucilaginosa,42.84069091553018,7.707202024610476,20.0,0
131.0,30.0,Rhodotorula mucilaginosa,54.469656655290876,7.147874426304963,20.0,0
133.0,0.0,Rhodotorula mucilaginosa,5.958298290248018,10.01871728399379,20.0,1
133.0,5.0,Rhodotorula mucilaginosa,37.509707974217605,12.25341315231394,20.0,0
133.0,10.0,Rhodotorula mucilaginosa,41.138596495684084,11.13526492094901,19.0,0
133.0,15.0,Rhodotorula mucilaginosa,43.29500394615477,10.946201027713215,20.0,0
133.0,20.0,Rhodotorula mucilaginosa,49.61928430133428,9.799915334629038,20.0,0
133.0,25.0,Rhodotorula mucilaginosa,49.265838563676446,8.077815982075055,20.0,0
133.0,30.0,Rhodotorula mucilaginosa,61.392567799293246,7.253808055849412,20.0,0
134.0,0.0,Rhodotorula mucilaginosa,10.118228780923054,10.397598586538827,20.0,1
134.0,5.0,Rhodotorula mucilaginosa,34.7423983209414,12.478797161912286,20.0,0
134.0,10.0,Rhodotorula mucilaginosa,35.35681870673003,9.894573173617513,19.0,0
134.0,15.0,Rhodotorula mucilaginosa,42.16601620519296,10.443063545754663,20.0,0
134.0,20.0,Rhodotorula mucilaginosa,48.68819980236098,9.204833957753083,20.0,0
134.0,25.0,Rhodotorula mucilaginosa,45.03135649965678,7.734130386124846,20.0,0
134.0,30.0,Rhodotorula mucilaginosa,45.20249422666243,6.630252741119261,20.0,0
135.0,0.0,Rhodotorula mucilaginosa,7.640304111173547,10.765185302155567,20.0,1
135.0,5.0,Rhodotorula mucilaginosa,35.241227899951035,12.543660374350184,20.0,0
135.0,10.0,Rhodotorula mucilaginosa,40.278126646155215,11.10172430026261,19.0,0
135.0,15.0,Rhodotorula mucilaginosa,43.203735044172106,9.963229884011616,20.0,0
135.0,20.0,Rhodotorula mucilaginosa,50.46966234865417,8.732987686743648,20.0,0
135.0,25.0,Rhodotorula mucilaginosa,54.875473521757534,7.369352677086896,20.0,0
135.0,30.0,Rhodotorula mucilaginosa,65.20766931353886,5.446969515401244,20.0,0
136.0,0.0,Rhodotorula sphaerocarpa,17.61384893814224,11.429861410704667,15.0,1
136.0,5.0,Rhodotorula sphaerocarpa,44.073580777139234,9.072222271132963,20.0,0
136.0,10.0,Rhodotorula sphaerocarpa,33.58249772547208,10.94497901935546,14.0,0
136.0,15.0,Rhodotorula sphaerocarpa,34.81573584121528,10.329020265364433,15.0,0
136.0,20.0,Rhodotorula sphaerocarpa,49.7516655694007,9.4319552004063,10.0,0
136.0,25.0,Rhodotorula sphaerocarpa,50.849116802196434,8.053452218578261,10.0,0
136.0,30.0,Rhodotorula sphaerocarpa,247.91511305391342,6.855749974852334,15.0,1
137.0,0.0,Rhodotorula taiwanensis,24.58001406284098,12.192916101439625,20.0,1
137.0,5.0,Rhodotorula taiwanensis,46.00161738907658,14.27180873487034,20.0,0
137.0,10.0,Rhodotorula taiwanensis,48.13631920848478,11.427668160962916,19.0,0
137.0,15.0,Rhodotorula taiwanensis,47.77580602970654,9.686142702112127,20.0,0
137.0,20.0,Rhodotorula taiwanensis,50.47328148891986,7.018462007117294,20.0,0
137.0,25.0,Rhodotorula taiwanensis,36.0482397039551,5.315473404122585,20.0,0
137.0,30.0,Rhodotorula taiwanensis,60.25498331054454,2.8826832698609,15.0,0
139.0,0.0,Rhodotorula sp. clade I,22.710823863047693,12.120986403070326,20.0,1
139.0,5.0,Rhodotorula sp. clade I,38.1587808558054,15.018830353869486,15.0,0
139.0,10.0,Rhodotorula sp. clade I,36.28691430992539,12.173393099282018,14.0,0
139.0,15.0,Rhodotorula sp. clade I,34.81762802354655,10.116362759306211,15.0,0
139.0,20.0,Rhodotorula sp. clade I,34.37861014751457,7.188517344672517,15.0,0
139.0,25.0,Rhodotorula sp. clade I,31.637326939401,5.276227401400391,15.0,0
139.0,30.0,Rhodotorula sp. clade I,19.69438908931339,3.2997377229914058,15.0,1
140.0,0.0,Rhodotorula sp. clade I,12.952626289463941,11.85262130079166,10.0,1
140.0,5.0,Rhodotorula sp. clade I,36.42365818145091,12.589402881811989,15.0,0
140.0,10.0,Rhodotorula sp. clade I,31.688337533065184,8.165023225707902,14.0,0
140.0,15.0,Rhodotorula sp. clade I,38.382427470608434,8.536266371403515,10.0,0
140.0,20.0,Rhodotorula sp. clade I,23.334906720608867,8.668424420284534,10.0,1
140.0,30.0,Rhodotorula sp. clade I,68.16409948618545,4.711513113039007,10.0,0
141.0,0.0,Rhodotorula toruloides,20.75440243825056,10.81299676419036,15.0,1
141.0,5.0,Rhodotorula toruloides,44.640021419259995,14.244783593697088,15.0,0
141.0,10.0,Rhodotorula toruloides,44.8115378696945,11.707547892008435,14.0,0
141.0,15.0,Rhodotorula toruloides,42.1125167195042,9.476039277453284,15.0,0
141.0,20.0,Rhodotorula toruloides,42.04245525746423,6.2766722712040215,15.0,0
141.0,25.0,Rhodotorula toruloides,37.78078027545416,5.034772435803863,15.0,0
141.0,30.0,Rhodotorula toruloides,43.80505228848603,2.489877312589214,15.0,0
142.0,0.0,Rhodotorula mucilaginosa,7.052369146431239,9.483281030126905,20.0,1
142.0,5.0,Rhodotorula mucilaginosa,40.19706901155992,11.889078848210282,20.0,0
142.0,10.0,Rhodotorula mucilaginosa,46.340182162200854,11.35967366593793,19.0,0
142.0,15.0,Rhodotorula mucilaginosa,46.513924508475675,10.824117862819069,20.0,0
142.0,20.0,Rhodotorula mucilaginosa,52.49499324245067,9.724430497259533,20.0,0
142.0,25.0,Rhodotorula mucilaginosa,53.845273048204845,7.995123929346126,20.0,0
142.0,30.0,Rhodotorula mucilaginosa,66.85051090969152,7.823396146712713,20.0,0
143.0,0.0,Rhodotorula mucilaginosa,13.193845696344676,10.882817513446689,20.0,1
143.0,5.0,Rhodotorula mucilaginosa,38.84836555655195,12.921011055000903,20.0,0
143.0,10.0,Rhodotorula mucilaginosa,42.31159144748482,12.139075733812549,19.0,0
143.0,15.0,Rhodotorula mucilaginosa,42.784688192410506,11.415129371968758,20.0,0
143.0,20.0,Rhodotorula mucilaginosa,47.738455928293924,10.413103774775113,20.0,0
143.0,25.0,Rhodotorula mucilaginosa,51.800676305476564,8.687451016011995,20.0,0
143.0,30.0,Rhodotorula mucilaginosa,61.163815229447614,8.49845448897683,20.0,0
144.0,0.0,Rhodotorula mucilaginosa,5.725395073906495,10.072887003572216,20.0,1
144.0,5.0,Rhodotorula mucilaginosa,32.97260510033075,12.378845219102086,20.0,0
144.0,10.0,Rhodotorula mucilaginosa,36.94153751700673,11.115592011934472,19.0,0
144.0,15.0,Rhodotorula mucilaginosa,41.406891725697214,10.90911155627334,20.0,0
144.0,20.0,Rhodotorula mucilaginosa,48.54907703140466,9.109945427392475,20.0,0
144.0,25.0,Rhodotorula mucilaginosa,50.00670867038091,7.322221466585872,20.0,0
144.0,30.0,Rhodotorula mucilaginosa,61.85628695911001,6.534001882229338,20.0,0
145.0,0.0,Rhodotorula mucilaginosa,17.65514627157912,8.76237133415224,20.0,1
145.0,5.0,Rhodotorula mucilaginosa,44.225528902196494,13.174395171683646,20.0,0
145.0,10.0,Rhodotorula mucilaginosa,49.11454292308527,10.45594615423379,19.0,0
145.0,15.0,Rhodotorula mucilaginosa,51.59762638611444,8.969152028322437,20.0,0
145.0,20.0,Rhodotorula mucilaginosa,60.17443197079175,8.532823248688223,20.0,0
145.0,25.0,Rhodotorula mucilaginosa,58.560963578302434,7.055258053833034,20.0,0
145.0,30.0,Rhodotorula mucilaginosa,60.20015456833091,5.435431068050325,20.0,0
146.0,0.0,Rhodotorula mucilaginosa,8.674951097061967,10.621141409492722,20.0,1
146.0,5.0,Rhodotorula mucilaginosa,36.41592237407154,12.774183017403429,20.0,0
146.0,10.0,Rhodotorula mucilaginosa,39.01751746516048,10.934281989366,19.0,0
146.0,15.0,Rhodotorula mucilaginosa,41.394102841770696,10.486121154819678,20.0,0
146.0,20.0,Rhodotorula mucilaginosa,47.8399587503853,9.344039515223386,20.0,0
146.0,25.0,Rhodotorula mucilaginosa,48.180742938944974,8.028607659065418,20.0,0
146.0,30.0,Rhodotorula mucilaginosa,59.050918666377484,6.7098614464298265,20.0,0
148.0,0.0,Rhodotorula mucilaginosa,10.206231029031226,10.32600143987673,20.0,1
148.0,5.0,Rhodotorula mucilaginosa,36.86962670165304,12.620307698418273,20.0,0
148.0,10.0,Rhodotorula mucilaginosa,40.422803742679314,11.53906068331004,19.0,0
148.0,15.0,Rhodotorula mucilaginosa,41.128582057576,10.975562866858237,20.0,0
148.0,20.0,Rhodotorula mucilaginosa,46.851301457952275,9.862484777810877,20.0,0
148.0,25.0,Rhodotorula mucilaginosa,48.82752980644697,8.905815328553526,20.0,0
148.0,30.0,Rhodotorula mucilaginosa,58.90528821894962,7.071856891603739,20.0,0
149.0,0.0,Rhodotorula sphaerocarpa,21.111676083850032,11.560164079162561,16.0,1
149.0,5.0,Rhodotorula sphaerocarpa,46.273612444421886,12.24156532759339,19.0,0
149.0,10.0,Rhodotorula sphaerocarpa,41.23589426153942,11.598522565528413,14.0,0
149.0,15.0,Rhodotorula sphaerocarpa,21.5016531328179,9.178640882664226,19.0,1
149.0,20.0,Rhodotorula sphaerocarpa,45.42811149627063,8.478835480465492,12.0,0
149.0,25.0,Rhodotorula sphaerocarpa,40.87570432212319,6.507626384158191,15.0,0
150.0,0.0,Rhodotorula mucilaginosa,21.857733493427457,11.58318486792118,20.0,1
150.0,5.0,Rhodotorula mucilaginosa,38.805838165073624,13.963245832672932,20.0,0
150.0,10.0,Rhodotorula mucilaginosa,40.924743050549054,11.59974809849311,19.0,0
150.0,15.0,Rhodotorula mucilaginosa,40.99910748231103,10.179297916490253,20.0,0
150.0,20.0,Rhodotorula mucilaginosa,43.37284002612331,7.002726938677519,20.0,0
150.0,25.0,Rhodotorula mucilaginosa,43.931527259192535,5.477731712682127,20.0,0
150.0,30.0,Rhodotorula mucilaginosa,42.55944115161837,3.0112128598015637,20.0,0
151.0,0.0,Rhodotorula mucilaginosa,9.581553897461388,9.585351681569534,20.0,1
151.0,5.0,Rhodotorula mucilaginosa,38.54058675206729,11.75721004721536,20.0,0
151.0,10.0,Rhodotorula mucilaginosa,43.93635387269676,10.748675937285526,19.0,0
151.0,15.0,Rhodotorula mucilaginosa,45.91844515238827,10.304745427085127,20.0,0
151.0,20.0,Rhodotorula mucilaginosa,53.79576357478547,9.338958686497506,20.0,0
151.0,25.0,Rhodotorula mucilaginosa,54.436790234443016,7.663254602831964,20.0,0
151.0,30.0,Rhodotorula mucilaginosa,65.31948466070173,6.4012411231245006,20.0,0
